time_wall,time_perf,arrival_perf,rel_time,trigger_can_id,vehicle_speed,vehicle_speed_age_ms,gear,gear_age_ms,gas_pedal,gas_pedal_age_ms,brake_active,brake_active_age_ms,steer_angle,steer_angle_age_ms,wheel_speed_fl,wheel_speed_fl_age_ms,wheel_speed_fr,wheel_speed_fr_age_ms,wheel_speed_rl,wheel_speed_rl_age_ms,wheel_speed_rr,wheel_speed_rr_age_ms
1778594565.545852,1867129.237560,1867129.236006,34.050244,0x372,10.120000000000001,0.061,4,1.178,0,1.380,0,1.257,-5.4,1.073,140.87,0.822,153.67000000000002,0.822,117.83,0.822,156.48,0.822
1778594565.545879,1867129.237587,1867129.236007,34.050271,0x374,10.120000000000001,0.088,4,1.205,0,1.407,0,1.284,-5.4,1.101,140.87,0.849,153.67000000000002,0.849,117.83,0.849,156.48,0.849
1778594565.545940,1867129.237648,1867129.236008,34.050333,0x37B,10.120000000000001,0.149,4,1.267,0,1.468,0,1.345,-5.4,1.162,140.87,0.911,153.67000000000002,0.911,117.83,0.911,156.48,0.911
1778594565.545994,1867129.237702,1867129.236009,34.050386,0x396,10.120000000000001,0.202,4,1.320,0,1.522,0,1.399,-5.4,1.215,140.87,0.964,153.67000000000002,0.964,117.83,0.964,156.48,0.964
1778594565.546021,1867129.237730,1867129.236011,34.050414,0x305,10.120000000000001,0.230,4,1.348,0,1.550,0,1.427,-5.4,1.243,140.87,0.992,153.67000000000002,0.992,117.83,0.992,156.48,0.992
1778594565.717109,1867129.408817,1867129.408613,34.221502,0x1A6,10.120000000000001,171.318,4,172.436,0,172.637,0,172.514,-5.4,172.331,140.87,172.079,153.67000000000002,172.079,117.83,172.079,156.48,172.079
1778594565.717170,1867129.408878,1867129.408627,34.221563,0x91,10.120000000000001,171.379,4,172.497,0,172.698,0,172.575,-5.4,172.392,140.87,172.141,153.67000000000002,172.141,117.83,172.141,156.48,172.141
1778594565.717233,1867129.408941,1867129.408629,34.221625,0x130,10.120000000000001,171.442,4,172.559,0,0.000,0,172.638,-5.4,172.455,140.87,172.203,153.67000000000002,172.203,117.83,172.203,156.48,172.203
1778594565.717289,1867129.408997,1867129.408631,34.221681,0x158,10.120000000000001,171.498,4,172.615,0,0.056,0,172.694,-5.4,172.511,140.87,172.259,153.67000000000002,172.259,117.83,172.259,156.48,172.259
1778594565.717348,1867129.409056,1867129.408632,34.221741,0x17C,10.120000000000001,171.557,4,172.675,0,0.115,1,0.000,-5.4,172.570,140.87,172.318,153.67000000000002,172.318,117.83,172.318,156.48,172.318
1778594565.717423,1867129.409131,1867129.408634,34.221816,0x191,10.120000000000001,171.632,4,0.000,0,0.190,1,0.075,-5.4,172.645,140.87,172.394,153.67000000000002,172.394,117.83,172.394,156.48,172.394
1778594565.717512,1867129.409220,1867129.408635,34.221904,0x1DC,10.120000000000001,171.721,4,0.088,0,0.279,1,0.164,-5.4,172.733,140.87,172.482,153.67000000000002,172.482,117.83,172.482,156.48,172.482
1778594565.717540,1867129.409248,1867129.408636,34.221932,0x156,10.120000000000001,171.749,4,0.117,0,0.307,1,0.192,-9.1,0.000,140.87,172.510,153.67000000000002,172.510,117.83,172.510,156.48,172.510
1778594565.717588,1867129.409296,1867129.408638,34.221981,0x1ED,10.120000000000001,171.797,4,0.165,0,0.355,1,0.240,-9.1,0.048,140.87,172.558,153.67000000000002,172.558,117.83,172.558,156.48,172.558
1778594565.717616,1867129.409324,1867129.408639,34.222009,0x320,10.120000000000001,171.825,4,0.193,0,0.383,1,0.268,-9.1,0.076,140.87,172.586,153.67000000000002,172.586,117.83,172.586,156.48,172.586
1778594565.717644,1867129.409352,1867129.408641,34.222037,0x324,10.120000000000001,171.853,4,0.221,0,0.411,1,0.296,-9.1,0.104,140.87,172.615,153.67000000000002,172.615,117.83,172.615,156.48,172.615
1778594565.717707,1867129.409415,1867129.408642,34.222100,0x328,10.120000000000001,171.916,4,0.284,0,0.474,1,0.359,-9.1,0.167,140.87,172.677,153.67000000000002,172.677,117.83,172.677,156.48,172.677
1778594565.717733,1867129.409441,1867129.408644,34.222126,0x1AB,10.120000000000001,171.942,4,0.310,0,0.500,1,0.385,-9.1,0.193,140.87,172.704,153.67000000000002,172.704,117.83,172.704,156.48,172.704
1778594565.717785,1867129.409493,1867129.408646,34.222177,0x39,10.120000000000001,171.993,4,0.361,0,0.551,1,0.436,-9.1,0.245,140.87,172.755,153.67000000000002,172.755,117.83,172.755,156.48,172.755
1778594565.717822,1867129.409530,1867129.408649,34.222214,0x1A4,10.120000000000001,172.031,4,0.399,0,0.589,1,0.474,-9.1,0.282,140.87,172.792,153.67000000000002,172.792,117.83,172.792,156.48,172.792
1778594565.717883,1867129.409591,1867129.408650,34.222275,0x1B0,10.120000000000001,172.092,4,0.460,0,0.650,1,0.535,-9.1,0.343,140.87,172.853,153.67000000000002,172.853,117.83,172.853,156.48,172.853
1778594565.717938,1867129.409646,1867129.408652,34.222330,0x1D0,10.120000000000001,172.147,4,0.515,0,0.705,1,0.590,-9.1,0.398,74.31,0.000,166.47,0.000,117.83,0.000,75.04,0.000
1778594565.717990,1867129.409699,1867129.408653,34.222383,0x1EA,10.120000000000001,172.199,4,0.567,0,0.757,1,0.642,-9.1,0.451,74.31,0.052,166.47,0.052,117.83,0.052,75.04,0.052
1778594565.718039,1867129.409747,1867129.408655,34.222431,0x1AC,10.120000000000001,172.248,4,0.616,0,0.806,1,0.691,-9.1,0.499,74.31,0.101,166.47,0.101,117.83,0.101,75.04,0.101
1778594565.718108,1867129.409816,1867129.408663,34.222500,0x1FB,10.120000000000001,172.317,4,0.684,0,0.875,1,0.759,-9.1,0.568,74.31,0.170,166.47,0.170,117.83,0.170,75.04,0.170
1778594565.718146,1867129.409854,1867129.408665,34.222538,0x221,10.120000000000001,172.355,4,0.723,0,0.913,1,0.798,-9.1,0.606,74.31,0.208,166.47,0.208,117.83,0.208,75.04,0.208
1778594565.718172,1867129.409880,1867129.408667,34.222565,0x294,10.120000000000001,172.381,4,0.749,0,0.939,1,0.824,-9.1,0.632,74.31,0.234,166.47,0.234,117.83,0.234,75.04,0.234
1778594565.718198,1867129.409906,1867129.408669,34.222590,0x295,10.120000000000001,172.406,4,0.774,0,0.964,1,0.849,-9.1,0.658,74.31,0.259,166.47,0.259,117.83,0.259,75.04,0.259
1778594565.718346,1867129.410054,1867129.408691,34.222738,0x255,10.120000000000001,172.555,4,0.922,0,1.113,1,0.998,-9.1,0.806,74.31,0.408,166.47,0.408,117.83,0.408,75.04,0.408
1778594565.899164,1867129.590873,1867129.590662,34.403557,0x91,10.120000000000001,353.374,4,181.741,0,181.931,1,181.816,-9.1,181.625,74.31,181.227,166.47,181.227,117.83,181.227,75.04,181.227
1778594565.899416,1867129.591124,1867129.590675,34.403808,0x1A4,10.120000000000001,353.625,4,181.993,0,182.183,1,182.068,-9.1,181.876,74.31,181.478,166.47,181.478,117.83,181.478,75.04,181.478
1778594565.899510,1867129.591218,1867129.590678,34.403903,0x1B0,10.120000000000001,353.719,4,182.087,0,182.277,1,182.162,-9.1,181.970,74.31,181.572,166.47,181.572,117.83,181.572,75.04,181.572
1778594565.899577,1867129.591285,1867129.590680,34.403969,0x1D0,10.120000000000001,353.786,4,182.153,0,182.344,1,182.229,-9.1,182.037,69.19,0.000,107.59,0.000,64.07000000000001,0.000,55.04,0.000
1778594565.899634,1867129.591342,1867129.590682,34.404026,0x1EA,10.120000000000001,353.843,4,182.210,0,182.401,1,182.286,-9.1,182.094,69.19,0.057,107.59,0.057,64.07000000000001,0.057,55.04,0.057
1778594565.899684,1867129.591392,1867129.590683,34.404077,0x1AC,10.120000000000001,353.893,4,182.261,0,182.451,1,182.336,-9.1,182.144,69.19,0.108,107.59,0.108,64.07000000000001,0.108,55.04,0.108
1778594565.899713,1867129.591421,1867129.590685,34.404105,0x130,10.120000000000001,353.922,4,182.290,0,0.000,1,182.365,-9.1,182.173,69.19,0.136,107.59,0.136,64.07000000000001,0.136,55.04,0.136
1778594565.899765,1867129.591473,1867129.590686,34.404158,0x158,10.120000000000001,353.974,4,182.342,0,0.052,1,182.417,-9.1,182.225,69.19,0.188,107.59,0.188,64.07000000000001,0.188,55.04,0.188
1778594565.899821,1867129.591529,1867129.590688,34.404213,0x17C,10.120000000000001,354.030,4,182.398,0,0.108,1,0.000,-9.1,182.281,69.19,0.244,107.59,0.244,64.07000000000001,0.244,55.04,0.244
1778594565.899892,1867129.591600,1867129.590689,34.404285,0x191,10.120000000000001,354.101,4,0.000,0,0.179,1,0.071,-9.1,182.352,69.19,0.315,107.59,0.315,64.07000000000001,0.315,55.04,0.315
1778594565.899969,1867129.591677,1867129.590691,34.404361,0x156,10.120000000000001,354.178,4,0.077,0,0.256,1,0.148,-10.100000000000001,0.000,69.19,0.392,107.59,0.392,64.07000000000001,0.392,55.04,0.392
1778594565.900014,1867129.591722,1867129.590692,34.404406,0x1FB,10.120000000000001,354.222,4,0.121,0,0.300,1,0.192,-10.100000000000001,0.045,69.19,0.437,107.59,0.437,64.07000000000001,0.437,55.04,0.437
1778594565.900043,1867129.591751,1867129.590694,34.404435,0x1A6,10.120000000000001,354.251,4,0.150,0,0.329,1,0.221,-10.100000000000001,0.074,69.19,0.466,107.59,0.466,64.07000000000001,0.466,55.04,0.466
1778594565.900070,1867129.591778,1867129.590695,34.404462,0x221,10.120000000000001,354.279,4,0.178,0,0.357,1,0.249,-10.100000000000001,0.101,69.19,0.493,107.59,0.493,64.07000000000001,0.493,55.04,0.493
1778594565.900097,1867129.591805,1867129.590697,34.404490,0x294,10.120000000000001,354.306,4,0.205,0,0.384,1,0.276,-10.100000000000001,0.129,69.19,0.521,107.59,0.521,64.07000000000001,0.521,55.04,0.521
1778594565.900124,1867129.591832,1867129.590699,34.404516,0x295,10.120000000000001,354.333,4,0.232,0,0.411,1,0.303,-10.100000000000001,0.155,69.19,0.547,107.59,0.547,64.07000000000001,0.547,55.04,0.547
1778594565.900151,1867129.591859,1867129.590700,34.404543,0x305,10.120000000000001,354.360,4,0.259,0,0.438,1,0.330,-10.100000000000001,0.182,69.19,0.574,107.59,0.574,64.07000000000001,0.574,55.04,0.574
1778594565.900224,1867129.591932,1867129.590702,34.404616,0x309,9.75,0.000,4,0.332,0,0.511,1,0.403,-10.100000000000001,0.255,69.19,0.647,107.59,0.647,64.07000000000001,0.647,55.04,0.647
1778594565.900284,1867129.591992,1867129.590703,34.404676,0x372,9.75,0.060,4,0.392,0,0.571,1,0.463,-10.100000000000001,0.315,69.19,0.707,107.59,0.707,64.07000000000001,0.707,55.04,0.707
1778594565.900311,1867129.592019,1867129.590705,34.404703,0x374,9.75,0.087,4,0.419,0,0.598,1,0.490,-10.100000000000001,0.342,69.19,0.734,107.59,0.734,64.07000000000001,0.734,55.04,0.734
1778594565.900371,1867129.592079,1867129.590706,34.404763,0x37B,9.75,0.147,4,0.479,0,0.658,1,0.550,-10.100000000000001,0.402,69.19,0.794,107.59,0.794,64.07000000000001,0.794,55.04,0.794
1778594565.900424,1867129.592132,1867129.590708,34.404816,0x396,9.75,0.200,4,0.531,0,0.710,1,0.603,-10.100000000000001,0.455,69.19,0.847,107.59,0.847,64.07000000000001,0.847,55.04,0.847
1778594565.900496,1867129.592204,1867129.590716,34.404889,0x1DC,9.75,0.272,4,0.604,0,0.783,1,0.675,-10.100000000000001,0.528,69.19,0.920,107.59,0.920,64.07000000000001,0.920,55.04,0.920
1778594565.900532,1867129.592240,1867129.590720,34.404924,0x1ED,9.75,0.308,4,0.640,0,0.819,1,0.711,-10.100000000000001,0.563,69.19,0.955,107.59,0.955,64.07000000000001,0.955,55.04,0.955
1778594565.900557,1867129.592265,1867129.590722,34.404949,0x1AB,9.75,0.333,4,0.665,0,0.844,1,0.736,-10.100000000000001,0.588,69.19,0.980,107.59,0.980,64.07000000000001,0.980,55.04,0.980
1778594565.900666,1867129.592374,1867129.590732,34.405058,0x255,9.75,0.442,4,0.774,0,0.953,1,0.845,-10.100000000000001,0.697,69.19,1.089,107.59,1.089,64.07000000000001,1.089,55.04,1.089
1778594565.900787,1867129.592495,1867129.590743,34.405179,0x555,9.75,0.563,4,0.895,0,1.074,1,0.966,-10.100000000000001,0.818,69.19,1.210,107.59,1.210,64.07000000000001,1.210,55.04,1.210
1778594565.900886,1867129.592594,1867129.590755,34.405278,0x320,9.75,0.662,4,0.993,0,1.173,1,1.065,-10.100000000000001,0.917,69.19,1.309,107.59,1.309,64.07000000000001,1.309,55.04,1.309
1778594565.900914,1867129.592622,1867129.590756,34.405306,0x324,9.75,0.690,4,1.022,0,1.201,1,1.093,-10.100000000000001,0.945,69.19,1.337,107.59,1.337,64.07000000000001,1.337,55.04,1.337
1778594565.900974,1867129.592682,1867129.590758,34.405366,0x328,9.75,0.750,4,1.081,0,1.261,1,1.153,-10.100000000000001,1.005,69.19,1.397,107.59,1.397,64.07000000000001,1.397,55.04,1.397
1778594565.901008,1867129.592716,1867129.590760,34.405400,0x39,9.75,0.784,4,1.116,0,1.295,1,1.187,-10.100000000000001,1.039,69.19,1.431,107.59,1.431,64.07000000000001,1.431,55.04,1.431
1778594566.091832,1867129.783541,1867129.783328,34.596225,0x1AC,9.75,191.608,4,191.940,0,192.119,1,192.011,-10.100000000000001,191.864,69.19,192.256,107.59,192.256,64.07000000000001,192.256,55.04,192.256
1778594566.091891,1867129.783599,1867129.783339,34.596283,0x255,9.75,191.667,4,191.999,0,192.178,1,192.070,-10.100000000000001,191.922,69.19,192.314,107.59,192.314,64.07000000000001,192.314,55.04,192.314
1778594566.091973,1867129.783681,1867129.783341,34.596365,0x130,9.75,191.749,4,192.081,0,0.000,1,192.152,-10.100000000000001,192.004,69.19,192.396,107.59,192.396,64.07000000000001,192.396,55.04,192.396
1778594566.092028,1867129.783736,1867129.783343,34.596420,0x158,9.75,191.804,4,192.136,0,0.055,1,192.207,-10.100000000000001,192.059,69.19,192.451,107.59,192.451,64.07000000000001,192.451,55.04,192.451
1778594566.092091,1867129.783800,1867129.783345,34.596484,0x17C,9.75,191.868,4,192.199,0,0.119,1,0.000,-10.100000000000001,192.123,69.19,192.515,107.59,192.515,64.07000000000001,192.515,55.04,192.515
1778594566.092166,1867129.783874,1867129.783347,34.596558,0x191,9.75,191.942,4,0.000,0,0.193,1,0.074,-10.100000000000001,192.197,69.19,192.589,107.59,192.589,64.07000000000001,192.589,55.04,192.589
1778594566.092250,1867129.783958,1867129.783348,34.596642,0x156,9.75,192.026,4,0.084,0,0.277,1,0.158,-11.200000000000001,0.000,69.19,192.673,107.59,192.673,64.07000000000001,192.673,55.04,192.673
1778594566.092295,1867129.784003,1867129.783349,34.596688,0x1FB,9.75,192.071,4,0.129,0,0.322,1,0.204,-11.200000000000001,0.045,69.19,192.719,107.59,192.719,64.07000000000001,192.719,55.04,192.719
1778594566.092324,1867129.784032,1867129.783351,34.596716,0x1A6,9.75,192.100,4,0.158,0,0.351,1,0.232,-11.200000000000001,0.074,69.19,192.747,107.59,192.747,64.07000000000001,192.747,55.04,192.747
1778594566.092352,1867129.784060,1867129.783353,34.596745,0x91,9.75,192.128,4,0.186,0,0.379,1,0.261,-11.200000000000001,0.102,69.19,192.776,107.59,192.776,64.07000000000001,192.776,55.04,192.776
1778594566.092435,1867129.784144,1867129.783360,34.596828,0x1DC,9.75,192.211,4,0.270,0,0.462,1,0.344,-11.200000000000001,0.185,69.19,192.859,107.59,192.859,64.07000000000001,192.859,55.04,192.859
1778594566.092473,1867129.784181,1867129.783363,34.596865,0x1ED,9.75,192.249,4,0.307,0,0.500,1,0.381,-11.200000000000001,0.223,69.19,192.896,107.59,192.896,64.07000000000001,192.896,55.04,192.896
1778594566.092499,1867129.784207,1867129.783365,34.596891,0x1AB,9.75,192.274,4,0.333,0,0.525,1,0.407,-11.200000000000001,0.248,69.19,192.922,107.59,192.922,64.07000000000001,192.922,55.04,192.922
1778594566.092560,1867129.784268,1867129.783366,34.596953,0x39,9.75,192.336,4,0.394,0,0.587,1,0.469,-11.200000000000001,0.310,69.19,192.983,107.59,192.983,64.07000000000001,192.983,55.04,192.983
1778594566.092598,1867129.784306,1867129.783369,34.596990,0x1A4,9.75,192.374,4,0.432,0,0.625,1,0.507,-11.200000000000001,0.348,69.19,193.021,107.59,193.021,64.07000000000001,193.021,55.04,193.021
1778594566.092658,1867129.784366,1867129.783370,34.597051,0x1B0,9.75,192.434,4,0.492,0,0.685,1,0.567,-11.200000000000001,0.408,69.19,193.081,107.59,193.081,64.07000000000001,193.081,55.04,193.081
1778594566.092711,1867129.784420,1867129.783371,34.597104,0x1D0,9.75,192.487,4,0.546,0,0.738,1,0.620,-11.200000000000001,0.461,8.94,0.000,9.1,0.000,9.08,0.000,8.94,0.000
1778594566.092762,1867129.784470,1867129.783373,34.597155,0x1EA,9.75,192.538,4,0.596,0,0.789,1,0.671,-11.200000000000001,0.512,8.94,0.051,9.1,0.051,9.08,0.051,8.94,0.051
1778594566.092867,1867129.784575,1867129.783384,34.597259,0x305,9.75,192.643,4,0.701,0,0.894,1,0.775,-11.200000000000001,0.617,8.94,0.155,9.1,0.155,9.08,0.155,8.94,0.155
1778594566.092945,1867129.784653,1867129.783387,34.597337,0x221,9.75,192.721,4,0.779,0,0.972,1,0.853,-11.200000000000001,0.695,8.94,0.234,9.1,0.234,9.08,0.234,8.94,0.234
1778594566.092972,1867129.784680,1867129.783388,34.597364,0x294,9.75,192.748,4,0.806,0,0.999,1,0.880,-11.200000000000001,0.722,8.94,0.260,9.1,0.260,9.08,0.260,8.94,0.260
1778594566.092998,1867129.784706,1867129.783389,34.597390,0x295,9.75,192.774,4,0.832,0,1.025,1,0.906,-11.200000000000001,0.748,8.94,0.286,9.1,0.286,9.08,0.286,8.94,0.286
1778594566.093024,1867129.784732,1867129.783391,34.597416,0x309,9.540000000000001,0.000,4,0.858,0,1.051,1,0.932,-11.200000000000001,0.774,8.94,0.312,9.1,0.312,9.08,0.312,8.94,0.312
1778594566.093094,1867129.784803,1867129.783394,34.597487,0x374,9.540000000000001,0.071,4,0.929,0,1.122,1,1.003,-11.200000000000001,0.845,8.94,0.383,9.1,0.383,9.08,0.383,8.94,0.383
1778594566.093154,1867129.784862,1867129.783395,34.597546,0x372,9.540000000000001,0.130,4,0.988,0,1.181,1,1.062,-11.200000000000001,0.904,8.94,0.442,9.1,0.442,9.08,0.442,8.94,0.442
1778594566.093181,1867129.784889,1867129.783396,34.597573,0x37B,9.540000000000001,0.157,4,1.015,0,1.208,1,1.089,-11.200000000000001,0.931,8.94,0.469,9.1,0.469,9.08,0.469,8.94,0.469
1778594566.093234,1867129.784942,1867129.783398,34.597626,0x396,9.540000000000001,0.210,4,1.068,0,1.261,1,1.142,-11.200000000000001,0.984,8.94,0.523,9.1,0.523,9.08,0.523,8.94,0.523
1778594566.093418,1867129.785126,1867129.783426,34.597810,0x45B,9.540000000000001,0.394,4,1.252,0,1.445,1,1.326,-11.200000000000001,1.168,8.94,0.706,9.1,0.706,9.08,0.706,8.94,0.706
1778594566.093524,1867129.785232,1867129.783441,34.597917,0x320,9.540000000000001,0.500,4,1.358,0,1.551,1,1.433,-11.200000000000001,1.274,8.94,0.813,9.1,0.813,9.08,0.813,8.94,0.813
1778594566.093562,1867129.785270,1867129.783443,34.597955,0x324,9.540000000000001,0.538,4,1.396,0,1.589,1,1.471,-11.200000000000001,1.312,8.94,0.851,9.1,0.851,9.08,0.851,8.94,0.851
1778594566.093622,1867129.785330,1867129.783444,34.598015,0x328,9.540000000000001,0.599,4,1.457,0,1.649,1,1.531,-11.200000000000001,1.372,8.94,0.911,9.1,0.911,9.08,0.911,8.94,0.911
1778594566.093649,1867129.785358,1867129.783446,34.598042,0x400,9.540000000000001,0.626,4,1.484,0,1.677,1,1.558,-11.200000000000001,1.400,8.94,0.938,9.1,0.938,9.08,0.938,8.94,0.938
1778594566.093675,1867129.785383,1867129.783447,34.598067,0x403,9.540000000000001,0.651,4,1.509,0,1.702,1,1.584,-11.200000000000001,1.425,8.94,0.964,9.1,0.964,9.08,0.964,8.94,0.964
1778594566.093702,1867129.785410,1867129.783448,34.598095,0x40C,9.540000000000001,0.678,4,1.536,0,1.729,1,1.611,-11.200000000000001,1.452,8.94,0.991,9.1,0.991,9.08,0.991,8.94,0.991
1778594566.093730,1867129.785438,1867129.783450,34.598122,0x40F,9.540000000000001,0.706,4,1.564,0,1.757,1,1.638,-11.200000000000001,1.480,8.94,1.018,9.1,1.018,9.08,1.018,8.94,1.018
1778594566.093758,1867129.785466,1867129.783451,34.598150,0x454,9.540000000000001,0.734,4,1.592,0,1.785,1,1.666,-11.200000000000001,1.508,8.94,1.046,9.1,1.046,9.08,1.046,8.94,1.046
1778594566.093784,1867129.785492,1867129.783452,34.598176,0x465,9.540000000000001,0.760,4,1.618,0,1.811,1,1.692,-11.200000000000001,1.534,8.94,1.073,9.1,1.073,9.08,1.073,8.94,1.073
1778594566.283404,1867129.975112,1867129.974916,34.787796,0x1AB,9.540000000000001,190.380,4,191.238,0,191.431,1,191.312,-11.200000000000001,191.154,8.94,190.692,9.1,190.692,9.08,190.692,8.94,190.692
1778594566.284808,1867129.976516,1867129.974928,34.789200,0x91,9.540000000000001,191.784,4,192.642,0,192.835,1,192.716,-11.200000000000001,192.558,8.94,192.096,9.1,192.096,9.08,192.096,8.94,192.096
1778594566.284881,1867129.976589,1867129.974930,34.789273,0x1A4,9.540000000000001,191.857,4,192.715,0,192.908,1,192.790,-11.200000000000001,192.631,8.94,192.170,9.1,192.170,9.08,192.170,8.94,192.170
1778594566.284949,1867129.976658,1867129.974932,34.789342,0x1B0,9.540000000000001,191.926,4,192.784,0,192.976,1,192.858,-11.200000000000001,192.699,8.94,192.238,9.1,192.238,9.08,192.238,8.94,192.238
1778594566.285007,1867129.976715,1867129.974935,34.789400,0x1D0,9.540000000000001,191.983,4,192.841,0,193.034,1,192.916,-11.200000000000001,192.757,8.61,0.000,8.82,0.000,8.78,0.000,8.85,0.000
1778594566.285061,1867129.976769,1867129.974936,34.789453,0x1EA,9.540000000000001,192.037,4,192.895,0,193.088,1,192.969,-11.200000000000001,192.811,8.61,0.054,8.82,0.054,8.78,0.054,8.85,0.054
1778594566.285144,1867129.976852,1867129.974938,34.789536,0x1AC,9.540000000000001,192.120,4,192.978,0,193.171,1,193.052,-11.200000000000001,192.894,8.61,0.136,8.82,0.136,8.78,0.136,8.85,0.136
1778594566.285175,1867129.976884,1867129.974939,34.789568,0x255,9.540000000000001,192.152,4,193.010,0,193.202,1,193.084,-11.200000000000001,192.925,8.61,0.168,8.82,0.168,8.78,0.168,8.85,0.168
1778594566.285260,1867129.976968,1867129.974941,34.789652,0x130,9.540000000000001,192.236,4,193.094,0,0.000,1,193.168,-11.200000000000001,193.010,8.61,0.253,8.82,0.253,8.78,0.253,8.85,0.253
1778594566.285312,1867129.977021,1867129.974943,34.789705,0x158,9.540000000000001,192.289,4,193.147,0,0.053,1,193.221,-11.200000000000001,193.063,8.61,0.305,8.82,0.305,8.78,0.305,8.85,0.305
1778594566.285388,1867129.977097,1867129.974944,34.789781,0x17C,9.540000000000001,192.365,4,193.223,0,0.129,1,0.000,-11.200000000000001,193.138,8.61,0.381,8.82,0.381,8.78,0.381,8.85,0.381
1778594566.285478,1867129.977186,1867129.974946,34.789870,0x191,9.540000000000001,192.454,4,0.000,0,0.218,1,0.089,-11.200000000000001,193.228,8.61,0.471,8.82,0.471,8.78,0.471,8.85,0.471
1778594566.285556,1867129.977264,1867129.974947,34.789948,0x156,9.540000000000001,192.532,4,0.078,0,0.296,1,0.168,-12.8,0.000,8.61,0.549,8.82,0.549,8.78,0.549,8.85,0.549
1778594566.285602,1867129.977310,1867129.974949,34.789995,0x1FB,9.540000000000001,192.578,4,0.124,0,0.342,1,0.214,-12.8,0.046,8.61,0.595,8.82,0.595,8.78,0.595,8.85,0.595
1778594566.285635,1867129.977343,1867129.974950,34.790027,0x1A6,9.540000000000001,192.611,4,0.157,0,0.375,1,0.247,-12.8,0.079,8.61,0.628,8.82,0.628,8.78,0.628,8.85,0.628
1778594566.285706,1867129.977414,1867129.974958,34.790098,0x1DC,9.540000000000001,192.682,4,0.228,0,0.446,1,0.317,-12.8,0.150,8.61,0.698,8.82,0.698,8.78,0.698,8.85,0.698
1778594566.285739,1867129.977447,1867129.974961,34.790132,0x1ED,9.540000000000001,192.716,4,0.262,0,0.480,1,0.351,-12.8,0.183,8.61,0.732,8.82,0.732,8.78,0.732,8.85,0.732
1778594566.285770,1867129.977479,1867129.974963,34.790163,0x39,9.540000000000001,192.747,4,0.293,0,0.511,1,0.382,-12.8,0.215,8.61,0.763,8.82,0.763,8.78,0.763,8.85,0.763
1778594566.285848,1867129.977556,1867129.974973,34.790240,0x406,9.540000000000001,192.824,4,0.370,0,0.588,1,0.460,-12.8,0.292,8.61,0.841,8.82,0.841,8.78,0.841,8.85,0.841
1778594566.285922,1867129.977630,1867129.974983,34.790314,0x305,9.540000000000001,192.898,4,0.444,0,0.662,1,0.533,-12.8,0.366,8.61,0.915,8.82,0.915,8.78,0.915,8.85,0.915
1778594566.286010,1867129.977718,1867129.974987,34.790402,0x221,9.540000000000001,192.986,4,0.532,0,0.750,1,0.621,-12.8,0.454,8.61,1.002,8.82,1.002,8.78,1.002,8.85,1.002
1778594566.286041,1867129.977749,1867129.974988,34.790433,0x294,9.540000000000001,193.017,4,0.563,0,0.781,1,0.652,-12.8,0.485,8.61,1.033,8.82,1.033,8.78,1.033,8.85,1.033
1778594566.286066,1867129.977774,1867129.974989,34.790458,0x295,9.540000000000001,193.042,4,0.588,0,0.806,1,0.677,-12.8,0.510,8.61,1.059,8.82,1.059,8.78,1.059,8.85,1.059
1778594566.286108,1867129.977816,1867129.974991,34.790500,0x309,9.290000000000001,0.000,4,0.630,0,0.848,1,0.720,-12.8,0.552,8.61,1.101,8.82,1.101,8.78,1.101,8.85,1.101
1778594566.286165,1867129.977873,1867129.974992,34.790557,0x372,9.290000000000001,0.057,4,0.687,0,0.905,1,0.776,-12.8,0.609,8.61,1.158,8.82,1.158,8.78,1.158,8.85,1.158
1778594566.286191,1867129.977899,1867129.974993,34.790583,0x374,9.290000000000001,0.083,4,0.713,0,0.931,1,0.802,-12.8,0.635,8.61,1.183,8.82,1.183,8.78,1.183,8.85,1.183
1778594566.286268,1867129.977976,1867129.974995,34.790660,0x37B,9.290000000000001,0.160,4,0.790,0,1.008,1,0.879,-12.8,0.712,8.61,1.260,8.82,1.260,8.78,1.260,8.85,1.260
1778594566.286320,1867129.978028,1867129.974996,34.790712,0x396,9.290000000000001,0.212,4,0.842,0,1.060,1,0.931,-12.8,0.764,8.61,1.313,8.82,1.313,8.78,1.313,8.85,1.313
1778594566.286407,1867129.978115,1867129.975006,34.790800,0x428,9.290000000000001,0.299,4,0.929,0,1.148,1,1.019,-12.8,0.851,8.61,1.400,8.82,1.400,8.78,1.400,8.85,1.400
1778594566.286637,1867129.978346,1867129.975037,34.791030,0x320,9.290000000000001,0.529,4,1.160,0,1.378,1,1.249,-12.8,1.081,8.61,1.630,8.82,1.630,8.78,1.630,8.85,1.630
1778594566.286667,1867129.978375,1867129.975038,34.791059,0x324,9.290000000000001,0.559,4,1.189,0,1.407,1,1.278,-12.8,1.111,8.61,1.660,8.82,1.660,8.78,1.660,8.85,1.660
1778594566.286726,1867129.978434,1867129.975039,34.791119,0x328,9.290000000000001,0.618,4,1.248,0,1.466,1,1.338,-12.8,1.170,8.61,1.719,8.82,1.719,8.78,1.719,8.85,1.719
1778594566.286759,1867129.978467,1867129.975042,34.791152,0x551,9.290000000000001,0.651,4,1.281,0,1.499,1,1.371,-12.8,1.203,8.61,1.752,8.82,1.752,8.78,1.752,8.85,1.752
