time_wall,time_perf,arrival_perf,rel_time,can_id,dlc,data
1778594576.612351,1867140.304059,1867140.302812,45.116743,0x374,7,51 00 00 00 00 00 31
1778594576.612421,1867140.304129,1867140.302814,45.116814,0x37B,8,30 00 00 20 00 00 00 3B
1778594576.612472,1867140.304180,1867140.302815,45.116865,0x396,7,00 00 3A 51 00 00 30
1778594576.802234,1867140.493943,1867140.493734,45.306627,0x156,6,0D F2 FF D8 07 04
1778594576.802322,1867140.494030,1867140.493747,45.306714,0x1AB,3,00 00 3F
1778594576.802382,1867140.494090,1867140.493751,45.306774,0x91,8,9A F3 88 6A 02 00 00 34
1778594576.802429,1867140.494138,1867140.493753,45.306822,0x1A4,8,00 67 00 00 00 00 00 39
1778594576.802493,1867140.494201,1867140.493754,45.306885,0x1B0,7,80 1F 00 00 00 01 30
1778594576.802553,1867140.494261,1867140.493756,45.306945,0x1D0,8,09 02 0E 94 21 20 33 BE
1778594576.802603,1867140.494312,1867140.493757,45.306996,0x1EA,8,00 00 01 91 00 00 00 31
1778594576.802651,1867140.494360,1867140.493760,45.307044,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594576.802680,1867140.494388,1867140.493761,45.307072,0x130,8,01 08 00 6B 06 00 04 1F
1778594576.802729,1867140.494438,1867140.493762,45.307122,0x158,8,04 1A 00 00 04 11 1F 14
1778594576.802783,1867140.494491,1867140.493764,45.307175,0x17C,8,06 00 05 98 80 00 00 1F
1778594576.802853,1867140.494561,1867140.493765,45.307245,0x191,8,08 00 80 9D 90 04 7F 13
1778594576.802929,1867140.494637,1867140.493767,45.307321,0x1A6,8,00 00 40 0C C6 01 00 13
1778594576.802956,1867140.494664,1867140.493768,45.307348,0x221,4,22 00 00 1E
1778594576.802982,1867140.494691,1867140.493770,45.307375,0x255,8,0B 09 0A 08 55 55 F1 3F
1778594576.803046,1867140.494755,1867140.493771,45.307439,0x294,8,00 16 01 00 2A 44 00 1C
1778594576.803082,1867140.494790,1867140.493774,45.307474,0x295,4,00 00 00 17
1778594576.803108,1867140.494816,1867140.493775,45.307500,0x305,7,80 14 00 00 00 00 03
1778594576.803171,1867140.494879,1867140.493776,45.307564,0x406,5,00 00 00 03 38
1778594576.803196,1867140.494904,1867140.493778,45.307588,0x1FB,1,0D
1778594576.803269,1867140.494977,1867140.493787,45.307661,0x1DC,7,02 05 98 00 00 00 33
1778594576.803294,1867140.495003,1867140.493788,45.307687,0x1ED,3,01 FF 3A
1778594576.803328,1867140.495036,1867140.493790,45.307721,0x39,3,00 00 39
1778594576.803522,1867140.495230,1867140.493819,45.307914,0x320,8,00 00 00 00 00 00 00 03
1778594576.803549,1867140.495258,1867140.493820,45.307942,0x324,8,7E 6F 42 B7 00 00 80 05
1778594576.803613,1867140.495321,1867140.493821,45.308006,0x328,8,00 00 00 00 00 80 00 7C
1778594576.803649,1867140.495357,1867140.493824,45.308042,0x3D7,8,B0 00 00 00 00 00 00 60
1778594576.803682,1867140.495390,1867140.493826,45.308074,0x551,5,00 00 00 06 16
1778594576.804013,1867140.495722,1867140.493876,45.308406,0x309,8,00 00 00 00 04 50 00 5E
1778594576.804073,1867140.495781,1867140.493877,45.308465,0x372,2,20 19
1778594576.804099,1867140.495807,1867140.493878,45.308491,0x374,7,51 00 00 00 00 00 13
1778594576.804168,1867140.495876,1867140.493881,45.308560,0x37B,8,30 00 00 20 00 00 00 1D
1778594576.804220,1867140.495928,1867140.493882,45.308612,0x396,7,00 00 3A 51 00 00 12
1778594576.804247,1867140.495955,1867140.493883,45.308640,0x428,7,00 00 00 00 00 00 37
1778594576.988222,1867140.679931,1867140.679660,45.492615,0x1FB,1,1C
1778594576.988308,1867140.680017,1867140.679674,45.492701,0x91,8,9B 33 88 7E 05 00 00 28
1778594576.988388,1867140.680096,1867140.679677,45.492780,0x130,8,00 B6 00 81 07 00 04 0F
1778594576.988457,1867140.680165,1867140.679679,45.492849,0x158,8,04 3E 00 00 04 37 1F 07
1778594576.988533,1867140.680242,1867140.679681,45.492926,0x17C,7,00 05 4B 80 00 00 01
1778594576.988628,1867140.680336,1867140.679683,45.493020,0x191,8,08 00 80 97 8B 04 7F 00
1778594576.988713,1867140.680422,1867140.679685,45.493106,0x1DC,7,02 05 4B 00 00 00 08
1778594576.988741,1867140.680449,1867140.679686,45.493133,0x1ED,3,01 FF 0D
1778594576.988766,1867140.680475,1867140.679688,45.493159,0x156,6,0D 52 FF 94 07 06
1778594576.988813,1867140.680521,1867140.679689,45.493205,0x1AB,3,00 04 1D
1778594576.988882,1867140.680590,1867140.679693,45.493275,0x1A4,8,00 67 00 00 00 00 00 1B
1778594576.988945,1867140.680653,1867140.679695,45.493338,0x1B0,7,80 1F 00 00 00 01 12
1778594576.989030,1867140.680738,1867140.679696,45.493422,0x1D0,8,09 58 0E DC 22 98 36 87
1778594576.989082,1867140.680790,1867140.679698,45.493474,0x1EA,8,00 00 01 91 00 00 00 13
1778594576.989129,1867140.680837,1867140.679699,45.493521,0x1AC,8,7F FF 00 00 00 00 00 1C
1778594576.989195,1867140.680903,1867140.679707,45.493587,0x255,8,0C 09 0B 08 55 55 F6 38
1778594576.989268,1867140.680977,1867140.679710,45.493661,0x1A6,8,00 00 40 0C C6 01 00 31
1778594576.989296,1867140.681004,1867140.679712,45.493688,0x221,4,22 00 00 2D
1778594576.989322,1867140.681030,1867140.679713,45.493714,0x294,8,00 16 01 00 2A 44 00 2B
1778594576.989347,1867140.681055,1867140.679715,45.493739,0x295,4,00 00 00 26
1778594576.989372,1867140.681080,1867140.679717,45.493764,0x305,7,80 14 00 00 00 00 21
1778594576.989509,1867140.681218,1867140.679734,45.493902,0x39,3,00 00 0C
1778594576.989705,1867140.681413,1867140.679770,45.494098,0x320,8,00 00 00 00 00 00 00 21
1778594576.989733,1867140.681441,1867140.679772,45.494125,0x324,8,7E 6F 42 B8 00 D8 80 2D
1778594576.989793,1867140.681501,1867140.679774,45.494185,0x328,8,00 00 00 00 00 80 00 5E
1778594576.989829,1867140.681537,1867140.679779,45.494222,0x3D7,8,B0 00 00 00 00 00 00 33
1778594576.990245,1867140.681953,1867140.679866,45.494637,0x309,8,00 00 00 00 04 7B 00 7F
1778594576.990362,1867140.682071,1867140.679867,45.494755,0x372,2,20 37
1778594576.990393,1867140.682101,1867140.679868,45.494785,0x374,7,51 00 00 00 00 00 31
1778594576.990469,1867140.682177,1867140.679869,45.494861,0x37B,8,30 00 00 20 00 00 00 3B
1778594577.175533,1867140.867242,1867140.866919,45.679926,0x130,8,00 97 00 8C 09 00 04 21
1778594577.175763,1867140.867471,1867140.866956,45.680156,0x158,8,04 53 00 00 04 47 1F 2D
1778594577.175874,1867140.867582,1867140.866958,45.680267,0x17C,8,09 00 05 10 80 00 00 2B
1778594577.175980,1867140.867689,1867140.866961,45.680373,0x191,8,08 00 80 90 87 04 7F 29
1778594577.176081,1867140.867790,1867140.866964,45.680474,0x1DC,7,02 05 10 00 00 00 15
1778594577.176122,1867140.867830,1867140.866965,45.680514,0x1ED,3,01 FF 1C
1778594577.176158,1867140.867866,1867140.866968,45.680550,0x156,6,0C 6D FF 74 07 2B
1778594577.176212,1867140.867920,1867140.866971,45.680605,0x39,3,00 00 0C
1778594577.176246,1867140.867955,1867140.866973,45.680639,0x1AB,3,00 11 2E
1778594577.176316,1867140.868025,1867140.866975,45.680709,0x91,8,9A 73 88 46 01 00 00 15
1778594577.176364,1867140.868073,1867140.866976,45.680757,0x1A4,8,00 67 00 00 00 00 00 2A
1778594577.176425,1867140.868133,1867140.866978,45.680818,0x1B0,7,80 1F 00 00 00 01 21
1778594577.176477,1867140.868185,1867140.866979,45.680869,0x1D0,8,09 56 0F 8C 23 78 38 5F
1778594577.176530,1867140.868238,1867140.866982,45.680922,0x1EA,8,00 00 01 4F 00 00 00 29
1778594577.176579,1867140.868287,1867140.866984,45.680972,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594577.176664,1867140.868372,1867140.866996,45.681057,0x1A6,8,00 00 40 0C C7 01 00 03
1778594577.176691,1867140.868399,1867140.866999,45.681083,0x1FB,1,3A
1778594577.176869,1867140.868577,1867140.867043,45.681262,0x255,8,0C 09 0B 09 55 55 FB 32
1778594577.176947,1867140.868655,1867140.867051,45.681339,0x305,7,80 14 00 00 00 00 03
1778594577.177021,1867140.868729,1867140.867054,45.681413,0x221,4,22 00 00 3C
1778594577.177049,1867140.868757,1867140.867073,45.681441,0x294,8,00 16 01 00 2A 44 00 3A
1778594577.177075,1867140.868783,1867140.867075,45.681467,0x295,4,00 00 00 35
1778594577.177099,1867140.868807,1867140.867077,45.681491,0x45B,2,00 04
1778594577.177372,1867140.869080,1867140.867125,45.681764,0x320,8,00 00 00 00 00 00 00 03
1778594577.177401,1867140.869109,1867140.867126,45.681793,0x324,8,7E 6F 42 B9 00 E6 80 0F
1778594577.177463,1867140.869171,1867140.867128,45.681855,0x328,8,00 00 00 00 00 80 00 7C
1778594577.177505,1867140.869213,1867140.867131,45.681897,0x3D7,8,B0 00 00 00 00 00 00 42
1778594577.177653,1867140.869361,1867140.867132,45.682045,0x400,5,00 00 00 00 04
1778594577.177684,1867140.869392,1867140.867133,45.682076,0x403,5,00 00 02 00 0F
1778594577.177717,1867140.869425,1867140.867134,45.682109,0x40C,8,2F 00 00 00 00 00 00 07
1778594577.177747,1867140.869455,1867140.867135,45.682139,0x40F,7,00 00 00 00 00 00 0E
1778594577.177784,1867140.869492,1867140.867137,45.682176,0x454,8,00 F7 02 00 00 00 60 0D
1778594577.177812,1867140.869521,1867140.867138,45.682205,0x465,8,00 00 00 00 00 00 03 06
1778594577.364306,1867141.056014,1867141.055795,45.868698,0x91,8,98 B3 88 4E 04 00 00 36
1778594577.364399,1867141.056107,1867141.055808,45.868792,0x1A4,8,00 67 00 00 00 00 00 39
1778594577.364469,1867141.056177,1867141.055811,45.868862,0x1B0,7,80 1F 00 00 00 01 30
1778594577.364528,1867141.056236,1867141.055813,45.868920,0x1D0,8,09 98 0F BC 24 C0 3B 0A
1778594577.364582,1867141.056290,1867141.055815,45.868974,0x1EA,8,00 00 01 CF 00 00 00 30
1778594577.364631,1867141.056340,1867141.055816,45.869024,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594577.364661,1867141.056369,1867141.055818,45.869054,0x130,8,00 95 00 A4 0B 00 04 18
1778594577.364714,1867141.056422,1867141.055820,45.869107,0x158,8,04 66 00 00 04 5C 1F 14
1778594577.364772,1867141.056480,1867141.055822,45.869164,0x17C,8,0B 00 04 E7 80 00 00 17
1778594577.364853,1867141.056561,1867141.055823,45.869246,0x191,8,08 00 80 8A 84 04 7F 14
1778594577.364930,1867141.056638,1867141.055825,45.869322,0x255,8,0C 0A 0B 09 55 55 FF 2D
1778594577.364994,1867141.056702,1867141.055826,45.869386,0x156,6,0B 36 FF 33 07 1C
1778594577.365041,1867141.056750,1867141.055828,45.869434,0x1A6,8,00 00 40 17 B5 01 00 19
1778594577.365081,1867141.056789,1867141.055829,45.869473,0x221,4,22 00 00 3C
1778594577.365107,1867141.056815,1867141.055831,45.869500,0x294,8,00 16 01 00 2A 44 00 3A
1778594577.365133,1867141.056841,1867141.055832,45.869525,0x295,4,00 00 00 35
1778594577.365159,1867141.056867,1867141.055834,45.869551,0x309,8,00 00 00 00 04 96 00 63
1778594577.365217,1867141.056925,1867141.055836,45.869609,0x372,2,20 28
1778594577.365242,1867141.056951,1867141.055837,45.869635,0x374,7,51 00 00 00 00 00 22
1778594577.365303,1867141.057011,1867141.055839,45.869696,0x37B,8,30 00 00 20 00 00 00 2C
1778594577.365355,1867141.057063,1867141.055841,45.869747,0x396,7,00 00 3A 51 00 00 21
1778594577.365379,1867141.057088,1867141.055842,45.869772,0x1FB,1,0D
1778594577.365451,1867141.057159,1867141.055850,45.869844,0x1DC,7,02 04 E7 00 00 00 30
1778594577.365477,1867141.057185,1867141.055851,45.869869,0x1ED,3,01 FF 3A
1778594577.365510,1867141.057218,1867141.055854,45.869902,0x39,3,00 00 1B
1778594577.365534,1867141.057242,1867141.055856,45.869926,0x1AB,3,00 19 08
1778594577.365849,1867141.057557,1867141.055905,45.870242,0x406,5,00 00 00 03 1A
1778594577.365886,1867141.057594,1867141.055907,45.870279,0x305,7,80 14 00 00 00 00 21
1778594577.366160,1867141.057869,1867141.055943,45.870553,0x555,5,00 00 00 04 05
1778594577.366261,1867141.057969,1867141.055954,45.870654,0x320,8,00 00 00 00 00 00 00 21
1778594577.366289,1867141.057997,1867141.055955,45.870681,0x324,8,7E 6E 42 BA 00 F7 80 2B
1778594577.366349,1867141.058057,1867141.055956,45.870741,0x328,8,00 00 00 00 00 80 00 5E
1778594577.366385,1867141.058094,1867141.055958,45.870778,0x3D7,8,B0 00 00 00 00 00 00 15
1778594577.547880,1867141.239589,1867141.239387,46.052273,0x1FB,1,1C
1778594577.547936,1867141.239645,1867141.239399,46.052329,0x91,8,95 F3 88 25 FF 00 00 27
1778594577.547998,1867141.239706,1867141.239402,46.052390,0x130,8,00 9D 00 C3 0F 00 04 0C
1778594577.548052,1867141.239760,1867141.239404,46.052445,0x158,8,04 78 00 00 04 6A 1F 03
1778594577.548110,1867141.239819,1867141.239406,46.052503,0x17C,8,0F 00 04 C8 80 00 00 05
1778594577.548184,1867141.239892,1867141.239407,46.052576,0x191,8,08 00 80 84 83 04 7F 0C
1778594577.548263,1867141.239971,1867141.239409,46.052655,0x1DC,7,02 04 CE 00 00 00 0E
1778594577.548289,1867141.239997,1867141.239411,46.052682,0x1ED,3,01 FF 0D
1778594577.548316,1867141.240024,1867141.239412,46.052708,0x156,6,09 74 FF 0D 07 06
1778594577.548361,1867141.240069,1867141.239413,46.052753,0x1AB,3,00 1E 12
1778594577.548426,1867141.240134,1867141.239417,46.052818,0x1A4,8,00 66 00 00 00 00 00 1C
1778594577.548486,1867141.240194,1867141.239418,46.052878,0x1B0,7,80 1F 00 00 00 01 12
1778594577.548551,1867141.240259,1867141.239420,46.052943,0x1D0,8,09 A8 10 48 24 B0 3E 3D
1778594577.548605,1867141.240313,1867141.239421,46.052997,0x1EA,8,00 00 01 4C 00 00 00 1D
1778594577.548652,1867141.240360,1867141.239422,46.053044,0x1AC,8,7F FF 00 00 00 00 00 1C
1778594577.548716,1867141.240424,1867141.239431,46.053108,0x255,8,0C 0A 0B 09 55 55 04 28
1778594577.548789,1867141.240497,1867141.239433,46.053181,0x1A6,8,00 00 40 19 B2 01 00 38
1778594577.548816,1867141.240524,1867141.239435,46.053208,0x221,4,22 00 00 0F
1778594577.548842,1867141.240550,1867141.239436,46.053234,0x294,8,00 16 01 00 2A 44 00 0D
1778594577.548868,1867141.240576,1867141.239438,46.053260,0x295,4,00 00 00 08
1778594577.548894,1867141.240602,1867141.239440,46.053286,0x309,8,00 00 00 00 04 AB 00 4F
1778594577.548962,1867141.240670,1867141.239443,46.053355,0x374,7,51 00 00 00 00 00 04
1778594577.549021,1867141.240730,1867141.239444,46.053414,0x372,2,20 0A
1778594577.549048,1867141.240756,1867141.239446,46.053441,0x37B,8,30 00 00 20 00 00 00 0E
1778594577.549100,1867141.240808,1867141.239447,46.053492,0x396,7,00 00 3A 51 00 00 03
1778594577.549128,1867141.240836,1867141.239449,46.053520,0x510,8,00 00 00 00 00 00 00 02
1778594577.549215,1867141.240923,1867141.239460,46.053607,0x39,3,00 00 2A
1778594577.549512,1867141.241221,1867141.239509,46.053905,0x305,7,80 14 00 00 00 00 03
1778594577.735418,1867141.427126,1867141.426908,46.239810,0x130,8,00 A7 00 B6 10 00 04 2B
1778594577.735517,1867141.427225,1867141.426921,46.239909,0x158,8,04 8A 00 00 04 7E 1F 29
1778594577.735588,1867141.427296,1867141.426923,46.239980,0x17C,8,10 00 04 C2 80 00 00 27
1778594577.735668,1867141.427376,1867141.426925,46.240060,0x191,8,08 00 80 80 82 04 7F 2F
1778594577.735747,1867141.427455,1867141.426927,46.240140,0x1DC,7,02 04 C2 00 00 00 19
1778594577.735775,1867141.427483,1867141.426929,46.240167,0x1ED,3,01 FF 1C
1778594577.735803,1867141.427511,1867141.426930,46.240195,0x320,8,00 00 00 00 00 00 00 12
1778594577.735831,1867141.427539,1867141.426932,46.240223,0x324,8,7E 6E 42 BB 00 09 80 18
1778594577.735893,1867141.427601,1867141.426933,46.240285,0x328,8,00 00 00 00 00 80 00 4F
1778594577.735919,1867141.427627,1867141.426935,46.240311,0x39,3,00 00 2A
1778594577.735946,1867141.427655,1867141.426937,46.240339,0x156,6,08 08 FF 44 07 2D
1778594577.735994,1867141.427702,1867141.426938,46.240386,0x1AB,3,00 25 29
1778594577.736048,1867141.427756,1867141.426940,46.240440,0x91,8,91 F3 88 11 FF 00 00 11
1778594577.736093,1867141.427802,1867141.426941,46.240486,0x1A4,8,00 67 00 00 00 00 00 2A
1778594577.736155,1867141.427863,1867141.426943,46.240548,0x1B0,7,80 1F 00 00 00 01 21
1778594577.736208,1867141.427916,1867141.426944,46.240600,0x1D0,8,09 AC 10 D0 25 80 40 DD
1778594577.736260,1867141.427968,1867141.426946,46.240653,0x1EA,8,00 00 01 AB 00 00 00 27
1778594577.736309,1867141.428017,1867141.426947,46.240701,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594577.736381,1867141.428089,1867141.426957,46.240773,0x1A6,8,00 00 40 19 B2 01 00 0B
1778594577.736406,1867141.428114,1867141.426958,46.240798,0x1FB,1,3A
1778594577.736587,1867141.428295,1867141.426987,46.240979,0x255,8,0C 0A 0B 0A 55 55 09 22
1778594577.736679,1867141.428387,1867141.426994,46.241072,0x221,4,22 00 00 1E
1778594577.736707,1867141.428415,1867141.426995,46.241100,0x294,8,00 16 01 00 2A 44 00 1C
1778594577.736733,1867141.428441,1867141.426996,46.241125,0x295,4,00 00 00 17
1778594577.736759,1867141.428467,1867141.426997,46.241151,0x309,8,00 00 00 00 04 BE 00 69
1778594577.736817,1867141.428526,1867141.426999,46.241210,0x372,2,20 28
1778594577.736844,1867141.428552,1867141.427000,46.241236,0x374,7,51 00 00 00 00 00 22
1778594577.736906,1867141.428614,1867141.427002,46.241298,0x37B,8,30 00 00 20 00 00 00 2C
1778594577.736958,1867141.428666,1867141.427003,46.241350,0x396,7,00 00 3A 51 00 00 21
1778594577.736984,1867141.428693,1867141.427005,46.241377,0x428,7,00 00 00 00 00 00 28
1778594577.737361,1867141.429069,1867141.427062,46.241753,0x305,7,80 14 00 00 00 00 21
1778594577.737434,1867141.429142,1867141.427064,46.241826,0x45B,2,00 22
1778594577.917689,1867141.609397,1867141.609167,46.422081,0x1AB,3,00 04 3B
1778594577.917800,1867141.609508,1867141.609180,46.422193,0x91,8,90 33 88 19 FA 00 00 39
1778594577.917861,1867141.609569,1867141.609182,46.422253,0x1A4,8,00 67 00 00 00 00 00 39
1778594577.917927,1867141.609635,1867141.609183,46.422319,0x1B0,7,80 1F 00 00 00 01 30
1778594577.917983,1867141.609691,1867141.609185,46.422375,0x1D0,8,09 92 11 0C 25 E0 42 3A
1778594577.918056,1867141.609764,1867141.609187,46.422448,0x1EA,8,00 00 01 22 00 00 00 37
1778594577.918122,1867141.609830,1867141.609189,46.422514,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594577.918153,1867141.609861,1867141.609190,46.422545,0x130,8,00 AF 00 CE 13 00 04 18
1778594577.918214,1867141.609922,1867141.609191,46.422606,0x158,8,04 98 00 00 04 88 1F 10
1778594577.918271,1867141.609979,1867141.609193,46.422663,0x17C,8,13 00 04 C8 80 00 00 1F
1778594577.918343,1867141.610051,1867141.609195,46.422735,0x191,8,08 00 80 7D 81 04 7F 15
1778594577.918456,1867141.610164,1867141.609196,46.422848,0x255,8,0C 0A 0C 0A 55 55 0D 1D
1778594577.918547,1867141.610255,1867141.609198,46.422940,0x555,5,00 00 00 04 14
1778594577.918577,1867141.610285,1867141.609199,46.422969,0x156,6,06 F9 FF A8 07 16
1778594577.918623,1867141.610331,1867141.609201,46.423016,0x1FB,1,0D
1778594577.918651,1867141.610360,1867141.609203,46.423044,0x1A6,8,00 00 40 1B AE 01 00 1D
1778594577.918678,1867141.610386,1867141.609204,46.423070,0x221,4,22 00 00 1E
1778594577.918704,1867141.610413,1867141.609205,46.423097,0x294,8,00 16 01 00 2A 44 00 1C
1778594577.918730,1867141.610439,1867141.609207,46.423123,0x295,4,00 00 00 17
1778594577.918801,1867141.610509,1867141.609217,46.423193,0x1DC,7,02 04 C8 00 00 00 31
1778594577.918827,1867141.610535,1867141.609218,46.423219,0x1ED,3,01 FF 3A
1778594577.918853,1867141.610561,1867141.609220,46.423245,0x320,8,00 00 00 00 00 00 00 30
1778594577.918880,1867141.610588,1867141.609221,46.423272,0x324,8,7E 6E 42 BC 00 08 80 36
1778594577.918938,1867141.610646,1867141.609227,46.423331,0x39,3,00 00 39
1778594577.918975,1867141.610683,1867141.609230,46.423367,0x328,8,00 00 00 00 00 80 00 6D
1778594577.919309,1867141.611017,1867141.609306,46.423701,0x309,8,00 00 00 00 04 CC 00 4C
1778594577.919369,1867141.611077,1867141.609307,46.423762,0x372,2,20 0A
1778594577.919403,1867141.611111,1867141.609308,46.423795,0x374,7,51 00 00 00 00 00 04
1778594577.919470,1867141.611178,1867141.609310,46.423863,0x37B,8,30 00 00 20 00 00 00 0E
1778594577.919523,1867141.611231,1867141.609311,46.423915,0x396,7,00 00 3A 51 00 00 03
1778594578.109318,1867141.801026,1867141.800788,46.613711,0x1A4,8,00 67 00 00 00 00 00 0C
1778594578.109450,1867141.801158,1867141.800800,46.613843,0x1B0,7,80 1F 00 00 00 01 03
1778594578.109535,1867141.801243,1867141.800804,46.613928,0x1D0,8,09 C0 11 80 25 F8 44 BA
1778594578.109597,1867141.801306,1867141.800806,46.613990,0x1EA,8,00 00 00 91 00 00 00 05
1778594578.109647,1867141.801356,1867141.800807,46.614040,0x1AC,8,7F FF 00 00 00 00 00 0D
1778594578.109678,1867141.801386,1867141.800809,46.614070,0x130,8,00 BB 00 E2 16 00 04 30
1778594578.109729,1867141.801438,1867141.800811,46.614122,0x158,8,04 B5 00 00 04 A8 1F 3D
1778594578.109787,1867141.801495,1867141.800812,46.614180,0x17C,8,16 00 04 DF 80 00 00 32
1778594578.109862,1867141.801570,1867141.800814,46.614255,0x191,8,08 00 80 7B 81 04 7F 35
1778594578.109939,1867141.801647,1867141.800815,46.614331,0x305,7,80 14 00 00 00 00 12
1778594578.110016,1867141.801724,1867141.800817,46.614408,0x156,6,06 6A FF B5 07 3E
1778594578.110062,1867141.801770,1867141.800819,46.614454,0x45B,2,00 31
1778594578.110086,1867141.801795,1867141.800820,46.614479,0x1FB,1,1C
1778594578.110114,1867141.801822,1867141.800822,46.614507,0x1A6,8,00 00 40 1B B2 01 00 27
1778594578.110142,1867141.801851,1867141.800823,46.614535,0x91,8,8E B3 88 42 01 00 00 21
1778594578.110226,1867141.801934,1867141.800831,46.614619,0x1DC,7,02 04 DF 00 00 00 0C
1778594578.110252,1867141.801961,1867141.800832,46.614645,0x1ED,3,01 FF 0D
1778594578.110288,1867141.801996,1867141.800835,46.614680,0x1AB,3,00 00 11
1778594578.110427,1867141.802135,1867141.800852,46.614820,0x255,8,0C 0B 0C 0A 55 55 12 17
1778594578.110518,1867141.802226,1867141.800859,46.614911,0x221,4,22 00 00 2D
1778594578.110546,1867141.802255,1867141.800860,46.614939,0x294,8,00 16 01 00 2A 44 00 2B
1778594578.110576,1867141.802284,1867141.800861,46.614968,0x295,4,00 00 00 26
1778594578.110660,1867141.802368,1867141.800873,46.615052,0x320,8,00 00 00 00 00 00 00 12
1778594578.110688,1867141.802396,1867141.800875,46.615081,0x324,8,7E 6E 42 BD 00 15 80 19
1778594578.110746,1867141.802454,1867141.800876,46.615138,0x39,3,00 00 0C
1778594578.110774,1867141.802482,1867141.800877,46.615166,0x328,8,00 00 00 00 00 80 00 4F
1778594578.110810,1867141.802518,1867141.800880,46.615202,0x400,5,00 00 00 00 31
1778594578.110836,1867141.802544,1867141.800882,46.615228,0x403,5,00 00 02 00 3C
1778594578.110864,1867141.802572,1867141.800883,46.615256,0x40C,8,32 38 33 30 48 58 32 3E
1778594578.110891,1867141.802599,1867141.800885,46.615283,0x40F,8,12 00 00 00 00 00 00 3F
1778594578.110918,1867141.802626,1867141.800886,46.615310,0x454,8,00 F7 02 00 00 00 60 3A
1778594578.110945,1867141.802654,1867141.800887,46.615338,0x465,8,00 00 00 00 00 00 03 33
1778594578.111288,1867141.802996,1867141.800945,46.615681,0x309,8,00 00 00 00 04 E8 00 6C
1778594578.111349,1867141.803057,1867141.800946,46.615741,0x372,2,20 28
1778594578.111377,1867141.803085,1867141.800947,46.615769,0x374,7,51 00 00 00 00 00 22
1778594578.111441,1867141.803149,1867141.800948,46.615833,0x37B,8,30 00 00 20 00 00 00 2C
1778594578.111504,1867141.803212,1867141.800951,46.615896,0x396,7,00 00 3A 51 00 00 21
1778594578.291193,1867141.982902,1867141.982693,46.795586,0x191,8,08 00 80 79 80 04 7F 29
1778594578.291410,1867141.983118,1867141.982707,46.795803,0x1DC,7,02 04 F3 00 00 00 15
1778594578.291444,1867141.983152,1867141.982709,46.795836,0x1ED,3,01 FF 1C
1778594578.291471,1867141.983179,1867141.982711,46.795863,0x39,3,00 00 0C
1778594578.291501,1867141.983209,1867141.982713,46.795893,0x156,5,D8 FF AB 07 26
1778594578.291554,1867141.983262,1867141.982715,46.795947,0x1AB,3,00 12 2D
1778594578.291610,1867141.983318,1867141.982717,46.796002,0x91,8,8D 73 88 46 00 00 00 14
1778594578.291657,1867141.983365,1867141.982718,46.796049,0x1A4,8,00 67 00 00 00 00 00 2A
1778594578.291718,1867141.983426,1867141.982720,46.796110,0x1B0,7,80 1F 00 00 00 01 21
1778594578.291771,1867141.983479,1867141.982721,46.796164,0x1D0,8,0A 0E 11 FC 27 00 46 20
1778594578.291822,1867141.983530,1867141.982723,46.796215,0x1EA,8,00 00 00 D5 00 00 00 2B
1778594578.291870,1867141.983578,1867141.982724,46.796262,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594578.291898,1867141.983607,1867141.982726,46.796291,0x130,8,00 D1 00 D0 16 00 04 3B
1778594578.291949,1867141.983657,1867141.982727,46.796341,0x158,8,04 CF 00 00 04 C2 1F 36
1778594578.292005,1867141.983713,1867141.982729,46.796397,0x17C,8,16 00 04 F3 80 00 00 3C
1778594578.292084,1867141.983793,1867141.982732,46.796477,0x406,5,00 00 00 03 0B
1778594578.292112,1867141.983820,1867141.982733,46.796504,0x305,7,80 14 00 00 00 00 30
1778594578.292189,1867141.983897,1867141.982736,46.796581,0x1FB,1,3A
1778594578.292216,1867141.983925,1867141.982738,46.796609,0x1A6,8,00 00 40 19 B5 01 00 08
1778594578.292400,1867141.984108,1867141.982766,46.796792,0x255,8,0C 0B 0C 0B 55 55 17 11
1778594578.292488,1867141.984196,1867141.982771,46.796880,0x221,4,22 00 00 3C
1778594578.292515,1867141.984223,1867141.982773,46.796908,0x294,8,00 16 01 00 2A 44 00 3A
1778594578.292542,1867141.984250,1867141.982774,46.796934,0x295,4,00 00 00 35
1778594578.292624,1867141.984333,1867141.982783,46.797017,0x320,8,00 00 00 00 00 00 00 30
1778594578.292652,1867141.984360,1867141.982784,46.797044,0x324,8,7E 6E 42 BF 00 0D 80 3E
1778594578.292719,1867141.984427,1867141.982787,46.797112,0x328,8,00 00 00 00 00 80 00 6D
1778594578.292763,1867141.984471,1867141.982791,46.797155,0x551,5,00 00 00 06 07
1778594578.293121,1867141.984829,1867141.982842,46.797513,0x309,8,00 00 00 00 05 20 00 41
1778594578.293183,1867141.984892,1867141.982843,46.797576,0x372,2,20 0A
1778594578.293211,1867141.984919,1867141.982844,46.797603,0x374,7,51 00 00 00 00 00 04
