time_wall,time_perf,arrival_perf,rel_time,can_id,message,signal,full_signal,value
1778594397.434637,1866961.126345,1866961.125273,14.941108,0x255,ROUGH_WHEEL_SPEED,SET_TO_X55_2,ROUGH_WHEEL_SPEED.SET_TO_X55_2,85
1778594397.434637,1866961.126345,1866961.125273,14.941108,0x255,ROUGH_WHEEL_SPEED,LONG_COUNTER,ROUGH_WHEEL_SPEED.LONG_COUNTER,109
1778594397.434637,1866961.126345,1866961.125273,14.941108,0x255,ROUGH_WHEEL_SPEED,COUNTER,ROUGH_WHEEL_SPEED.COUNTER,2
1778594397.434637,1866961.126345,1866961.125273,14.941108,0x255,ROUGH_WHEEL_SPEED,CHECKSUM,ROUGH_WHEEL_SPEED.CHECKSUM,9
1778594397.434775,1866961.126484,1866961.125285,14.941247,0x324,CRUISE,HUD_SPEED_KPH,CRUISE.HUD_SPEED_KPH,125
1778594397.434775,1866961.126484,1866961.125285,14.941247,0x324,CRUISE,HUD_SPEED_MPH,CRUISE.HUD_SPEED_MPH,113
1778594397.434775,1866961.126484,1866961.125285,14.941247,0x324,CRUISE,TRIP_FUEL_CONSUMED,CRUISE.TRIP_FUEL_CONSUMED,16624
1778594397.434775,1866961.126484,1866961.125285,14.941247,0x324,CRUISE,CRUISE_SPEED_PCM,CRUISE.CRUISE_SPEED_PCM,0
1778594397.434775,1866961.126484,1866961.125285,14.941247,0x324,CRUISE,BOH2,CRUISE.BOH2,0
1778594397.434775,1866961.126484,1866961.125285,14.941247,0x324,CRUISE,BOH3,CRUISE.BOH3,0
1778594397.434775,1866961.126484,1866961.125285,14.941247,0x324,CRUISE,COUNTER,CRUISE.COUNTER,2
1778594397.434775,1866961.126484,1866961.125285,14.941247,0x324,CRUISE,CHECKSUM,CRUISE.CHECKSUM,14
1778594397.435261,1866961.126970,1866961.125354,14.941733,0x305,SEATBELT_STATUS,SEATBELT_DRIVER_LAMP,SEATBELT_STATUS.SEATBELT_DRIVER_LAMP,1
1778594397.435261,1866961.126970,1866961.125354,14.941733,0x305,SEATBELT_STATUS,PASS_AIRBAG_ON,SEATBELT_STATUS.PASS_AIRBAG_ON,0
1778594397.435261,1866961.126970,1866961.125354,14.941733,0x305,SEATBELT_STATUS,PASS_AIRBAG_OFF,SEATBELT_STATUS.PASS_AIRBAG_OFF,0
1778594397.435261,1866961.126970,1866961.125354,14.941733,0x305,SEATBELT_STATUS,SEATBELT_DRIVER_LATCHED,SEATBELT_STATUS.SEATBELT_DRIVER_LATCHED,0
1778594397.435261,1866961.126970,1866961.125354,14.941733,0x305,SEATBELT_STATUS,SEATBELT_DRIVER_UNLATCHED,SEATBELT_STATUS.SEATBELT_DRIVER_UNLATCHED,1
1778594397.435261,1866961.126970,1866961.125354,14.941733,0x305,SEATBELT_STATUS,SEATBELT_PASS_LATCHED,SEATBELT_STATUS.SEATBELT_PASS_LATCHED,0
1778594397.435261,1866961.126970,1866961.125354,14.941733,0x305,SEATBELT_STATUS,SEATBELT_PASS_UNLATCHED,SEATBELT_STATUS.SEATBELT_PASS_UNLATCHED,1
1778594397.435261,1866961.126970,1866961.125354,14.941733,0x305,SEATBELT_STATUS,COUNTER,SEATBELT_STATUS.COUNTER,2
1778594397.435261,1866961.126970,1866961.125354,14.941733,0x305,SEATBELT_STATUS,CHECKSUM,SEATBELT_STATUS.CHECKSUM,1
1778594397.435569,1866961.127277,1866961.125389,14.942040,0x309,CAR_SPEED,CAR_SPEED,CAR_SPEED.CAR_SPEED,0.0
1778594397.435569,1866961.127277,1866961.125389,14.942040,0x309,CAR_SPEED,ROUGH_CAR_SPEED,CAR_SPEED.ROUGH_CAR_SPEED,0
1778594397.435569,1866961.127277,1866961.125389,14.942040,0x309,CAR_SPEED,ROUGH_CAR_SPEED_2,CAR_SPEED.ROUGH_CAR_SPEED_2,0
1778594397.435569,1866961.127277,1866961.125389,14.942040,0x309,CAR_SPEED,ROUGH_CAR_SPEED_3,CAR_SPEED.ROUGH_CAR_SPEED_3,1.73
1778594397.435569,1866961.127277,1866961.125389,14.942040,0x309,CAR_SPEED,LOCK_STATUS,CAR_SPEED.LOCK_STATUS,0
1778594397.435569,1866961.127277,1866961.125389,14.942040,0x309,CAR_SPEED,IMPERIAL_UNIT,CAR_SPEED.IMPERIAL_UNIT,0
1778594397.435569,1866961.127277,1866961.125389,14.942040,0x309,CAR_SPEED,COUNTER,CAR_SPEED.COUNTER,0
1778594397.435569,1866961.127277,1866961.125389,14.942040,0x309,CAR_SPEED,CHECKSUM,CAR_SPEED.CHECKSUM,1
1778594397.435652,1866961.127360,1866961.125391,14.942124,0x374,STALK_STATUS,DASHBOARD_ALERT,STALK_STATUS.DASHBOARD_ALERT,0
1778594397.435652,1866961.127360,1866961.125391,14.942124,0x374,STALK_STATUS,HIGH_BEAM_HOLD,STALK_STATUS.HIGH_BEAM_HOLD,0
1778594397.435652,1866961.127360,1866961.125391,14.942124,0x374,STALK_STATUS,AUTO_HEADLIGHTS,STALK_STATUS.AUTO_HEADLIGHTS,0
1778594397.435652,1866961.127360,1866961.125391,14.942124,0x374,STALK_STATUS,HIGH_BEAM_FLASH,STALK_STATUS.HIGH_BEAM_FLASH,0
1778594397.435652,1866961.127360,1866961.125391,14.942124,0x374,STALK_STATUS,HEADLIGHTS_ON,STALK_STATUS.HEADLIGHTS_ON,0
1778594397.435652,1866961.127360,1866961.125391,14.942124,0x374,STALK_STATUS,WIPER_SWITCH,STALK_STATUS.WIPER_SWITCH,0
1778594397.435652,1866961.127360,1866961.125391,14.942124,0x374,STALK_STATUS,COUNTER,STALK_STATUS.COUNTER,0
1778594397.435652,1866961.127360,1866961.125391,14.942124,0x374,STALK_STATUS,CHECKSUM,STALK_STATUS.CHECKSUM,0
1778594397.435807,1866961.127516,1866961.125400,14.942279,0x37B,STALK_STATUS_2,WIPERS,STALK_STATUS_2.WIPERS,0
1778594397.435807,1866961.127516,1866961.125400,14.942279,0x37B,STALK_STATUS_2,PARK_LIGHTS,STALK_STATUS_2.PARK_LIGHTS,0
1778594397.435807,1866961.127516,1866961.125400,14.942279,0x37B,STALK_STATUS_2,LOW_BEAMS,STALK_STATUS_2.LOW_BEAMS,0
1778594397.435807,1866961.127516,1866961.125400,14.942279,0x37B,STALK_STATUS_2,HIGH_BEAMS,STALK_STATUS_2.HIGH_BEAMS,0
1778594397.435807,1866961.127516,1866961.125400,14.942279,0x37B,STALK_STATUS_2,COUNTER,STALK_STATUS_2.COUNTER,0
1778594397.435807,1866961.127516,1866961.125400,14.942279,0x37B,STALK_STATUS_2,CHECKSUM,STALK_STATUS_2.CHECKSUM,14
1778594397.609389,1866961.301097,1866961.300818,15.115860,0x91,KINEMATICS_ALT,LAT_ACCEL,KINEMATICS_ALT.LAT_ACCEL,-501.38
1778594397.609389,1866961.301097,1866961.300818,15.115860,0x91,KINEMATICS_ALT,COUNTER,KINEMATICS_ALT.COUNTER,0
1778594397.609389,1866961.301097,1866961.300818,15.115860,0x91,KINEMATICS_ALT,CHECKSUM,KINEMATICS_ALT.CHECKSUM,10
1778594397.609461,1866961.301169,1866961.300820,15.115933,0x156,STEERING_SENSORS,STEER_ANGLE,STEERING_SENSORS.STEER_ANGLE,475.40000000000003
1778594397.609461,1866961.301169,1866961.300820,15.115933,0x156,STEERING_SENSORS,STEER_ANGLE_RATE,STEERING_SENSORS.STEER_ANGLE_RATE,0
1778594397.609461,1866961.301169,1866961.300820,15.115933,0x156,STEERING_SENSORS,COUNTER,STEERING_SENSORS.COUNTER,2
1778594397.609461,1866961.301169,1866961.300820,15.115933,0x156,STEERING_SENSORS,CHECKSUM,STEERING_SENSORS.CHECKSUM,4
1778594397.609511,1866961.301219,1866961.300822,15.115982,0x1AB,STEER_MOTOR_TORQUE,CONFIG_VALID,STEER_MOTOR_TORQUE.CONFIG_VALID,0
1778594397.609511,1866961.301219,1866961.300822,15.115982,0x1AB,STEER_MOTOR_TORQUE,UNKNOWN_TORQUE_STATE_BIT,STEER_MOTOR_TORQUE.UNKNOWN_TORQUE_STATE_BIT,0
1778594397.609511,1866961.301219,1866961.300822,15.115982,0x1AB,STEER_MOTOR_TORQUE,MOTOR_TORQUE,STEER_MOTOR_TORQUE.MOTOR_TORQUE,174
1778594397.609511,1866961.301219,1866961.300822,15.115982,0x1AB,STEER_MOTOR_TORQUE,OUTPUT_DISABLED,STEER_MOTOR_TORQUE.OUTPUT_DISABLED,0
1778594397.609511,1866961.301219,1866961.300822,15.115982,0x1AB,STEER_MOTOR_TORQUE,COUNTER,STEER_MOTOR_TORQUE.COUNTER,0
1778594397.609511,1866961.301219,1866961.300822,15.115982,0x1AB,STEER_MOTOR_TORQUE,CHECKSUM,STEER_MOTOR_TORQUE.CHECKSUM,10
1778594397.609574,1866961.301282,1866961.300824,15.116045,0x130,GAS_PEDAL_2,ENGINE_TORQUE_ESTIMATE,GAS_PEDAL_2.ENGINE_TORQUE_ESTIMATE,219
1778594397.609574,1866961.301282,1866961.300824,15.116045,0x130,GAS_PEDAL_2,ENGINE_TORQUE_REQUEST,GAS_PEDAL_2.ENGINE_TORQUE_REQUEST,112
1778594397.609574,1866961.301282,1866961.300824,15.116045,0x130,GAS_PEDAL_2,CAR_GAS,GAS_PEDAL_2.CAR_GAS,0
1778594397.609574,1866961.301282,1866961.300824,15.116045,0x130,GAS_PEDAL_2,COUNTER,GAS_PEDAL_2.COUNTER,1
1778594397.609574,1866961.301282,1866961.300824,15.116045,0x130,GAS_PEDAL_2,CHECKSUM,GAS_PEDAL_2.CHECKSUM,0
1778594397.609625,1866961.301333,1866961.300825,15.116096,0x158,ENGINE_DATA,XMISSION_SPEED,ENGINE_DATA.XMISSION_SPEED,1.52
1778594397.609625,1866961.301333,1866961.300825,15.116096,0x158,ENGINE_DATA,ENGINE_RPM,ENGINE_DATA.ENGINE_RPM,0
1778594397.609625,1866961.301333,1866961.300825,15.116096,0x158,ENGINE_DATA,XMISSION_SPEED2,ENGINE_DATA.XMISSION_SPEED2,1.48
1778594397.609625,1866961.301333,1866961.300825,15.116096,0x158,ENGINE_DATA,ODOMETER,ENGINE_DATA.ODOMETER,220
1778594397.609625,1866961.301333,1866961.300825,15.116096,0x158,ENGINE_DATA,COUNTER,ENGINE_DATA.COUNTER,1
1778594397.609625,1866961.301333,1866961.300825,15.116096,0x158,ENGINE_DATA,CHECKSUM,ENGINE_DATA.CHECKSUM,4
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,PEDAL_GAS,POWERTRAIN_DATA.PEDAL_GAS,0
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,ENGINE_RPM,POWERTRAIN_DATA.ENGINE_RPM,723
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,GAS_PRESSED,POWERTRAIN_DATA.GAS_PRESSED,0
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,ACC_STATUS,POWERTRAIN_DATA.ACC_STATUS,0
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,BOH_17C,POWERTRAIN_DATA.BOH_17C,0
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,BRAKE_SWITCH,POWERTRAIN_DATA.BRAKE_SWITCH,1
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,BOH2_17C,POWERTRAIN_DATA.BOH2_17C,0
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,BRAKE_PRESSED,POWERTRAIN_DATA.BRAKE_PRESSED,1
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,BOH3_17C,POWERTRAIN_DATA.BOH3_17C,0
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,COUNTER,POWERTRAIN_DATA.COUNTER,1
1778594397.609679,1866961.301387,1866961.300827,15.116150,0x17C,POWERTRAIN_DATA,CHECKSUM,POWERTRAIN_DATA.CHECKSUM,14
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,SELECTED_D,GEARBOX_CVT.SELECTED_D,0
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,SELECTED_N,GEARBOX_CVT.SELECTED_N,0
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,SELECTED_R,GEARBOX_CVT.SELECTED_R,1
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,SELECTED_P,GEARBOX_CVT.SELECTED_P,0
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,FORWARD_DRIVING_MODE,GEARBOX_CVT.FORWARD_DRIVING_MODE,0
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,CVT_UNKNOWN_1,GEARBOX_CVT.CVT_UNKNOWN_1,161
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,CVT_UNKNOWN_2,GEARBOX_CVT.CVT_UNKNOWN_2,161
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,SHIFTER_POSITION_VALID,GEARBOX_CVT.SHIFTER_POSITION_VALID,0
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,GEAR_SHIFTER,GEARBOX_CVT.GEAR_SHIFTER,2
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,CVT_UNKNOWN_3,GEARBOX_CVT.CVT_UNKNOWN_3,3
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,NOT_FORWARD_GEAR,GEARBOX_CVT.NOT_FORWARD_GEAR,1
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,COUNTER,GEARBOX_CVT.COUNTER,1
1778594397.609748,1866961.301457,1866961.300829,15.116220,0x191,GEARBOX_CVT,CHECKSUM,GEARBOX_CVT.CHECKSUM,12
1778594397.609958,1866961.301667,1866961.300843,15.116430,0x1A4,VSA_STATUS,USER_BRAKE,VSA_STATUS.USER_BRAKE,0.1875
1778594397.609958,1866961.301667,1866961.300843,15.116430,0x1A4,VSA_STATUS,COMPUTER_BRAKING,VSA_STATUS.COMPUTER_BRAKING,0
1778594397.609958,1866961.301667,1866961.300843,15.116430,0x1A4,VSA_STATUS,ESP_DISABLED,VSA_STATUS.ESP_DISABLED,0
1778594397.609958,1866961.301667,1866961.300843,15.116430,0x1A4,VSA_STATUS,BRAKE_HOLD_ACTIVE,VSA_STATUS.BRAKE_HOLD_ACTIVE,0
1778594397.609958,1866961.301667,1866961.300843,15.116430,0x1A4,VSA_STATUS,BRAKE_HOLD_ENABLED,VSA_STATUS.BRAKE_HOLD_ENABLED,0
1778594397.609958,1866961.301667,1866961.300843,15.116430,0x1A4,VSA_STATUS,BRAKE_HOLD_RELATED,VSA_STATUS.BRAKE_HOLD_RELATED,0
1778594397.609958,1866961.301667,1866961.300843,15.116430,0x1A4,VSA_STATUS,COUNTER,VSA_STATUS.COUNTER,0
1778594397.609958,1866961.301667,1866961.300843,15.116430,0x1A4,VSA_STATUS,CHECKSUM,VSA_STATUS.CHECKSUM,15
1778594397.610018,1866961.301726,1866961.300844,15.116489,0x1B0,STANDSTILL,CONTROLLED_STANDSTILL,STANDSTILL.CONTROLLED_STANDSTILL,0
1778594397.610018,1866961.301726,1866961.300844,15.116489,0x1B0,STANDSTILL,WHEELS_MOVING,STANDSTILL.WHEELS_MOVING,1
1778594397.610018,1866961.301726,1866961.300844,15.116489,0x1B0,STANDSTILL,BRAKE_ERROR_1,STANDSTILL.BRAKE_ERROR_1,1
1778594397.610018,1866961.301726,1866961.300844,15.116489,0x1B0,STANDSTILL,BRAKE_ERROR_2,STANDSTILL.BRAKE_ERROR_2,1
1778594397.610018,1866961.301726,1866961.300844,15.116489,0x1B0,STANDSTILL,COUNTER,STANDSTILL.COUNTER,0
1778594397.610018,1866961.301726,1866961.300844,15.116489,0x1B0,STANDSTILL,CHECKSUM,STANDSTILL.CHECKSUM,3
1778594397.610070,1866961.301778,1866961.300846,15.116541,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_FL,WHEEL_SPEEDS.WHEEL_SPEED_FL,0.0
1778594397.610070,1866961.301778,1866961.300846,15.116541,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_FR,WHEEL_SPEEDS.WHEEL_SPEED_FR,0.0
1778594397.610070,1866961.301778,1866961.300846,15.116541,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_RL,WHEEL_SPEEDS.WHEEL_SPEED_RL,0.0
1778594397.610070,1866961.301778,1866961.300846,15.116541,0x1D0,WHEEL_SPEEDS,WHEEL_SPEED_RR,WHEEL_SPEEDS.WHEEL_SPEED_RR,0.0
1778594397.610070,1866961.301778,1866961.300846,15.116541,0x1D0,WHEEL_SPEEDS,CHECKSUM,WHEEL_SPEEDS.CHECKSUM,10
1778594397.610118,1866961.301827,1866961.300847,15.116590,0x1EA,VEHICLE_DYNAMICS,LAT_ACCEL,VEHICLE_DYNAMICS.LAT_ACCEL,0.0
1778594397.610118,1866961.301827,1866961.300847,15.116590,0x1EA,VEHICLE_DYNAMICS,LONG_ACCEL,VEHICLE_DYNAMICS.LONG_ACCEL,0.0
1778594397.610118,1866961.301827,1866961.300847,15.116590,0x1EA,VEHICLE_DYNAMICS,COUNTER,VEHICLE_DYNAMICS.COUNTER,0
1778594397.610118,1866961.301827,1866961.300847,15.116590,0x1EA,VEHICLE_DYNAMICS,CHECKSUM,VEHICLE_DYNAMICS.CHECKSUM,15
1778594397.610414,1866961.302122,1866961.300891,15.116886,0x255,ROUGH_WHEEL_SPEED,WHEEL_SPEED_FL,ROUGH_WHEEL_SPEED.WHEEL_SPEED_FL,0
1778594397.610414,1866961.302122,1866961.300891,15.116886,0x255,ROUGH_WHEEL_SPEED,WHEEL_SPEED_FR,ROUGH_WHEEL_SPEED.WHEEL_SPEED_FR,0
1778594397.610414,1866961.302122,1866961.300891,15.116886,0x255,ROUGH_WHEEL_SPEED,WHEEL_SPEED_RL,ROUGH_WHEEL_SPEED.WHEEL_SPEED_RL,0
1778594397.610414,1866961.302122,1866961.300891,15.116886,0x255,ROUGH_WHEEL_SPEED,WHEEL_SPEED_RR,ROUGH_WHEEL_SPEED.WHEEL_SPEED_RR,0
1778594397.610414,1866961.302122,1866961.300891,15.116886,0x255,ROUGH_WHEEL_SPEED,SET_TO_X55,ROUGH_WHEEL_SPEED.SET_TO_X55,85
1778594397.610414,1866961.302122,1866961.300891,15.116886,0x255,ROUGH_WHEEL_SPEED,SET_TO_X55_2,ROUGH_WHEEL_SPEED.SET_TO_X55_2,85
1778594397.610414,1866961.302122,1866961.300891,15.116886,0x255,ROUGH_WHEEL_SPEED,LONG_COUNTER,ROUGH_WHEEL_SPEED.LONG_COUNTER,114
1778594397.610414,1866961.302122,1866961.300891,15.116886,0x255,ROUGH_WHEEL_SPEED,COUNTER,ROUGH_WHEEL_SPEED.COUNTER,2
1778594397.610414,1866961.302122,1866961.300891,15.116886,0x255,ROUGH_WHEEL_SPEED,CHECKSUM,ROUGH_WHEEL_SPEED.CHECKSUM,4
1778594397.610554,1866961.302262,1866961.300904,15.117025,0x324,CRUISE,HUD_SPEED_KPH,CRUISE.HUD_SPEED_KPH,125
1778594397.610554,1866961.302262,1866961.300904,15.117025,0x324,CRUISE,HUD_SPEED_MPH,CRUISE.HUD_SPEED_MPH,113
1778594397.610554,1866961.302262,1866961.300904,15.117025,0x324,CRUISE,TRIP_FUEL_CONSUMED,CRUISE.TRIP_FUEL_CONSUMED,16624
1778594397.610554,1866961.302262,1866961.300904,15.117025,0x324,CRUISE,CRUISE_SPEED_PCM,CRUISE.CRUISE_SPEED_PCM,0
1778594397.610554,1866961.302262,1866961.300904,15.117025,0x324,CRUISE,BOH2,CRUISE.BOH2,0
1778594397.610554,1866961.302262,1866961.300904,15.117025,0x324,CRUISE,BOH3,CRUISE.BOH3,0
1778594397.610554,1866961.302262,1866961.300904,15.117025,0x324,CRUISE,COUNTER,CRUISE.COUNTER,0
1778594397.610554,1866961.302262,1866961.300904,15.117025,0x324,CRUISE,CHECKSUM,CRUISE.CHECKSUM,0
1778594397.610932,1866961.302640,1866961.300959,15.117404,0x305,SEATBELT_STATUS,SEATBELT_DRIVER_LAMP,SEATBELT_STATUS.SEATBELT_DRIVER_LAMP,1
1778594397.610932,1866961.302640,1866961.300959,15.117404,0x305,SEATBELT_STATUS,PASS_AIRBAG_ON,SEATBELT_STATUS.PASS_AIRBAG_ON,0
1778594397.610932,1866961.302640,1866961.300959,15.117404,0x305,SEATBELT_STATUS,PASS_AIRBAG_OFF,SEATBELT_STATUS.PASS_AIRBAG_OFF,0
1778594397.610932,1866961.302640,1866961.300959,15.117404,0x305,SEATBELT_STATUS,SEATBELT_DRIVER_LATCHED,SEATBELT_STATUS.SEATBELT_DRIVER_LATCHED,0
1778594397.610932,1866961.302640,1866961.300959,15.117404,0x305,SEATBELT_STATUS,SEATBELT_DRIVER_UNLATCHED,SEATBELT_STATUS.SEATBELT_DRIVER_UNLATCHED,1
1778594397.610932,1866961.302640,1866961.300959,15.117404,0x305,SEATBELT_STATUS,SEATBELT_PASS_LATCHED,SEATBELT_STATUS.SEATBELT_PASS_LATCHED,0
1778594397.610932,1866961.302640,1866961.300959,15.117404,0x305,SEATBELT_STATUS,SEATBELT_PASS_UNLATCHED,SEATBELT_STATUS.SEATBELT_PASS_UNLATCHED,1
1778594397.610932,1866961.302640,1866961.300959,15.117404,0x305,SEATBELT_STATUS,COUNTER,SEATBELT_STATUS.COUNTER,0
1778594397.610932,1866961.302640,1866961.300959,15.117404,0x305,SEATBELT_STATUS,CHECKSUM,SEATBELT_STATUS.CHECKSUM,3
1778594397.810896,1866961.502604,1866961.502326,15.317368,0x91,KINEMATICS_ALT,LAT_ACCEL,KINEMATICS_ALT.LAT_ACCEL,-501.36
1778594397.810896,1866961.502604,1866961.502326,15.317368,0x91,KINEMATICS_ALT,COUNTER,KINEMATICS_ALT.COUNTER,2
1778594397.810896,1866961.502604,1866961.502326,15.317368,0x91,KINEMATICS_ALT,CHECKSUM,KINEMATICS_ALT.CHECKSUM,10
1778594397.810957,1866961.502665,1866961.502328,15.317429,0x156,STEERING_SENSORS,STEER_ANGLE,STEERING_SENSORS.STEER_ANGLE,475.40000000000003
1778594397.810957,1866961.502665,1866961.502328,15.317429,0x156,STEERING_SENSORS,STEER_ANGLE_RATE,STEERING_SENSORS.STEER_ANGLE_RATE,0
1778594397.810957,1866961.502665,1866961.502328,15.317429,0x156,STEERING_SENSORS,COUNTER,STEERING_SENSORS.COUNTER,0
1778594397.810957,1866961.502665,1866961.502328,15.317429,0x156,STEERING_SENSORS,CHECKSUM,STEERING_SENSORS.CHECKSUM,6
1778594397.811009,1866961.502717,1866961.502329,15.317480,0x1AB,STEER_MOTOR_TORQUE,CONFIG_VALID,STEER_MOTOR_TORQUE.CONFIG_VALID,0
1778594397.811009,1866961.502717,1866961.502329,15.317480,0x1AB,STEER_MOTOR_TORQUE,UNKNOWN_TORQUE_STATE_BIT,STEER_MOTOR_TORQUE.UNKNOWN_TORQUE_STATE_BIT,0
1778594397.811009,1866961.502717,1866961.502329,15.317480,0x1AB,STEER_MOTOR_TORQUE,MOTOR_TORQUE,STEER_MOTOR_TORQUE.MOTOR_TORQUE,202
1778594397.811009,1866961.502717,1866961.502329,15.317480,0x1AB,STEER_MOTOR_TORQUE,OUTPUT_DISABLED,STEER_MOTOR_TORQUE.OUTPUT_DISABLED,0
1778594397.811009,1866961.502717,1866961.502329,15.317480,0x1AB,STEER_MOTOR_TORQUE,COUNTER,STEER_MOTOR_TORQUE.COUNTER,1
1778594397.811009,1866961.502717,1866961.502329,15.317480,0x1AB,STEER_MOTOR_TORQUE,CHECKSUM,STEER_MOTOR_TORQUE.CHECKSUM,11
1778594397.811066,1866961.502774,1866961.502331,15.317537,0x130,GAS_PEDAL_2,ENGINE_TORQUE_ESTIMATE,GAS_PEDAL_2.ENGINE_TORQUE_ESTIMATE,228
1778594397.811066,1866961.502774,1866961.502331,15.317537,0x130,GAS_PEDAL_2,ENGINE_TORQUE_REQUEST,GAS_PEDAL_2.ENGINE_TORQUE_REQUEST,112
1778594397.811066,1866961.502774,1866961.502331,15.317537,0x130,GAS_PEDAL_2,CAR_GAS,GAS_PEDAL_2.CAR_GAS,0
1778594397.811066,1866961.502774,1866961.502331,15.317537,0x130,GAS_PEDAL_2,COUNTER,GAS_PEDAL_2.COUNTER,3
1778594397.811066,1866961.502774,1866961.502331,15.317537,0x130,GAS_PEDAL_2,CHECKSUM,GAS_PEDAL_2.CHECKSUM,4
1778594397.811118,1866961.502826,1866961.502333,15.317590,0x158,ENGINE_DATA,XMISSION_SPEED,ENGINE_DATA.XMISSION_SPEED,1.5
1778594397.811118,1866961.502826,1866961.502333,15.317590,0x158,ENGINE_DATA,ENGINE_RPM,ENGINE_DATA.ENGINE_RPM,0
1778594397.811118,1866961.502826,1866961.502333,15.317590,0x158,ENGINE_DATA,XMISSION_SPEED2,ENGINE_DATA.XMISSION_SPEED2,1.46
1778594397.811118,1866961.502826,1866961.502333,15.317590,0x158,ENGINE_DATA,ODOMETER,ENGINE_DATA.ODOMETER,220
1778594397.811118,1866961.502826,1866961.502333,15.317590,0x158,ENGINE_DATA,COUNTER,ENGINE_DATA.COUNTER,3
1778594397.811118,1866961.502826,1866961.502333,15.317590,0x158,ENGINE_DATA,CHECKSUM,ENGINE_DATA.CHECKSUM,6
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,PEDAL_GAS,POWERTRAIN_DATA.PEDAL_GAS,0
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,ENGINE_RPM,POWERTRAIN_DATA.ENGINE_RPM,729
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,GAS_PRESSED,POWERTRAIN_DATA.GAS_PRESSED,0
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,ACC_STATUS,POWERTRAIN_DATA.ACC_STATUS,0
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,BOH_17C,POWERTRAIN_DATA.BOH_17C,0
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,BRAKE_SWITCH,POWERTRAIN_DATA.BRAKE_SWITCH,1
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,BOH2_17C,POWERTRAIN_DATA.BOH2_17C,0
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,BRAKE_PRESSED,POWERTRAIN_DATA.BRAKE_PRESSED,1
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,BOH3_17C,POWERTRAIN_DATA.BOH3_17C,0
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,COUNTER,POWERTRAIN_DATA.COUNTER,3
1778594397.811174,1866961.502883,1866961.502334,15.317646,0x17C,POWERTRAIN_DATA,CHECKSUM,POWERTRAIN_DATA.CHECKSUM,6
1778594397.811249,1866961.502958,1866961.502336,15.317721,0x191,GEARBOX_CVT,SELECTED_D,GEARBOX_CVT.SELECTED_D,0
1778594397.811249,1866961.502958,1866961.502336,15.317721,0x191,GEARBOX_CVT,SELECTED_N,GEARBOX_CVT.SELECTED_N,0
