time_wall,time_perf,arrival_perf,rel_time,can_id,dlc,data
1778594388.133212,1866951.824920,1866951.823776,5.639683,0x1A4,8,01 A1 00 00 00 00 00 2B
1778594388.133273,1866951.824981,1866951.823778,5.639744,0x1B0,7,80 0F 00 00 00 01 22
1778594388.133328,1866951.825036,1866951.823780,5.639799,0x1D0,8,00 00 00 00 00 00 00 0A
1778594388.133450,1866951.825158,1866951.823793,5.639921,0x320,8,00 00 00 00 00 00 00 12
1778594388.133476,1866951.825184,1866951.823795,5.639947,0x324,8,7D 71 40 D6 00 00 00 1B
1778594388.133534,1866951.825242,1866951.823797,5.640006,0x328,8,00 00 00 00 00 80 00 4F
1778594388.133631,1866951.825340,1866951.823809,5.640103,0x309,8,00 00 00 00 00 00 00 75
1778594388.133690,1866951.825398,1866951.823810,5.640161,0x372,2,20 37
1778594388.133714,1866951.825423,1866951.823812,5.640186,0x374,7,57 00 00 00 00 00 3B
1778594388.133772,1866951.825480,1866951.823813,5.640243,0x37B,8,30 00 00 20 00 00 00 3B
1778594388.133821,1866951.825529,1866951.823814,5.640292,0x396,7,00 00 3B 57 00 00 39
1778594388.133847,1866951.825555,1866951.823816,5.640318,0x428,7,00 00 00 00 00 00 19
1778594388.133872,1866951.825580,1866951.823818,5.640343,0x510,8,00 00 00 00 00 00 00 3F
1778594388.134169,1866951.825877,1866951.823865,5.640641,0x305,7,80 14 00 00 00 00 12
1778594388.315295,1866952.007004,1866952.006802,5.821767,0x91,8,80 33 88 02 06 00 00 26
1778594388.315373,1866952.007081,1866952.006816,5.821845,0x1FB,1,0D
1778594388.315402,1866952.007110,1866952.006818,5.821873,0x156,6,FD 83 00 00 07 0E
1778594388.315451,1866952.007159,1866952.006819,5.821922,0x1AB,3,00 00 3F
1778594388.315504,1866952.007212,1866952.006821,5.821975,0x130,8,00 EB 00 69 00 00 04 35
1778594388.315553,1866952.007261,1866952.006823,5.822025,0x158,8,00 00 00 00 00 00 16 30
1778594388.315606,1866952.007314,1866952.006824,5.822077,0x17C,8,00 00 02 FC 01 00 20 31
1778594388.315676,1866952.007384,1866952.006826,5.822147,0x191,8,02 00 00 A1 A1 02 7F 3A
1778594388.315800,1866952.007508,1866952.006827,5.822271,0x1A6,8,00 00 44 15 B8 01 00 23
1778594388.315865,1866952.007573,1866952.006830,5.822337,0x1A4,8,01 A0 00 00 00 00 00 3B
1778594388.315933,1866952.007641,1866952.006832,5.822405,0x1B0,7,80 0F 00 00 00 01 31
1778594388.315986,1866952.007694,1866952.006833,5.822458,0x1D0,8,00 00 00 00 00 00 00 0A
1778594388.316035,1866952.007743,1866952.006834,5.822507,0x1EA,8,00 00 00 00 00 00 00 3C
1778594388.316091,1866952.007799,1866952.006837,5.822562,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594388.316117,1866952.007825,1866952.006838,5.822588,0x255,8,00 00 00 00 55 55 89 CD
1778594388.316214,1866952.007922,1866952.006845,5.822685,0x1DC,7,02 02 FC 00 00 00 2D
1778594388.316238,1866952.007947,1866952.006846,5.822710,0x1ED,3,01 FF 2B
1778594388.316293,1866952.008002,1866952.006853,5.822765,0x551,5,00 00 00 06 07
1778594388.316318,1866952.008026,1866952.006854,5.822789,0x39,3,00 00 1B
1778594388.316383,1866952.008091,1866952.006862,5.822855,0x221,4,20 00 00 01
1778594388.316409,1866952.008117,1866952.006863,5.822880,0x294,8,00 16 01 00 2A 43 00 0E
1778594388.316433,1866952.008141,1866952.006865,5.822904,0x295,4,00 00 00 08
1778594388.316564,1866952.008272,1866952.006885,5.823035,0x320,8,00 00 00 00 00 00 00 30
1778594388.316589,1866952.008297,1866952.006886,5.823060,0x324,8,7D 71 40 D6 00 00 00 39
1778594388.316648,1866952.008356,1866952.006888,5.823119,0x328,8,00 00 00 00 00 80 00 6D
1778594388.316746,1866952.008454,1866952.006901,5.823218,0x309,8,00 00 00 00 00 00 00 57
1778594388.316815,1866952.008523,1866952.006902,5.823286,0x372,2,20 19
1778594388.316840,1866952.008548,1866952.006904,5.823311,0x374,7,57 00 00 00 00 00 1D
1778594388.316907,1866952.008616,1866952.006905,5.823379,0x37B,8,30 00 00 20 00 00 00 1D
1778594388.316958,1866952.008666,1866952.006906,5.823430,0x396,7,00 00 3B 57 00 00 1B
1778594388.317251,1866952.008959,1866952.006946,5.823723,0x305,7,80 14 00 00 00 00 30
1778594388.508214,1866952.199923,1866952.199699,6.014686,0x156,6,FD 83 00 00 07 2C
1778594388.508310,1866952.200018,1866952.199713,6.014782,0x1AB,3,00 00 02
1778594388.508368,1866952.200076,1866952.199715,6.014839,0x39,3,00 00 1B
1778594388.508397,1866952.200105,1866952.199716,6.014869,0x130,8,00 ED 00 69 00 00 04 15
1778594388.508450,1866952.200158,1866952.199718,6.014921,0x158,8,00 00 00 00 00 00 16 12
1778594388.508505,1866952.200213,1866952.199720,6.014977,0x17C,8,00 00 02 FA 01 00 20 15
1778594388.508576,1866952.200284,1866952.199721,6.015047,0x191,8,02 00 00 A1 A1 02 7F 1C
1778594388.508666,1866952.200374,1866952.199723,6.015138,0x1A6,8,00 00 44 15 B7 01 00 33
1778594388.508692,1866952.200400,1866952.199724,6.015163,0x221,4,20 00 00 01
1778594388.508717,1866952.200425,1866952.199727,6.015188,0x294,8,00 16 01 00 2A 43 00 0E
1778594388.508749,1866952.200458,1866952.199728,6.015221,0x295,4,00 00 00 08
1778594388.508774,1866952.200482,1866952.199730,6.015245,0x91,8,80 33 88 06 06 00 00 13
1778594388.508817,1866952.200526,1866952.199731,6.015289,0x1A4,8,01 9D 00 00 00 00 00 02
1778594388.508891,1866952.200599,1866952.199733,6.015362,0x1B0,7,80 0F 00 00 00 01 04
1778594388.508950,1866952.200658,1866952.199734,6.015421,0x1D0,8,00 00 00 00 00 00 00 0A
1778594388.508997,1866952.200706,1866952.199735,6.015469,0x1EA,8,00 00 00 00 00 00 00 0F
1778594388.509053,1866952.200761,1866952.199738,6.015524,0x1AC,8,7F FF 00 00 00 00 00 0D
1778594388.509077,1866952.200785,1866952.199739,6.015549,0x555,5,00 00 00 04 23
1778594388.509137,1866952.200845,1866952.199747,6.015609,0x1DC,7,02 02 FA 00 00 00 3E
1778594388.509162,1866952.200870,1866952.199748,6.015633,0x1ED,3,01 FF 3A
1778594388.509184,1866952.200892,1866952.199750,6.015655,0x45B,2,00 22
1778594388.509204,1866952.200913,1866952.199751,6.015676,0x1FB,1,2B
1778594388.509349,1866952.201057,1866952.199775,6.015820,0x255,8,00 00 00 00 55 55 8E C8
1778594388.509662,1866952.201370,1866952.199821,6.016133,0x320,8,00 00 00 00 00 00 00 12
1778594388.509689,1866952.201397,1866952.199822,6.016160,0x324,8,7D 71 40 D7 00 00 00 1A
1778594388.509746,1866952.201454,1866952.199823,6.016217,0x328,8,00 00 00 00 00 80 00 4F
1778594388.509771,1866952.201479,1866952.199825,6.016242,0x400,5,00 00 00 00 31
1778594388.509794,1866952.201502,1866952.199826,6.016265,0x403,5,00 00 00 00 3E
1778594388.509819,1866952.201527,1866952.199828,6.016290,0x40C,8,3A 00 00 00 00 80 80 38
1778594388.509843,1866952.201552,1866952.199829,6.016315,0x40F,8,22 00 00 00 00 00 00 3E
1778594388.509868,1866952.201576,1866952.199830,6.016339,0x454,8,00 F7 02 00 00 00 60 3A
1778594388.509892,1866952.201600,1866952.199832,6.016364,0x465,8,00 00 00 00 00 00 01 35
1778594388.509998,1866952.201706,1866952.199843,6.016469,0x309,8,00 00 00 00 00 00 00 75
1778594388.510066,1866952.201774,1866952.199844,6.016537,0x372,2,20 37
1778594388.510093,1866952.201801,1866952.199845,6.016565,0x374,7,57 00 00 00 00 00 3B
1778594388.510177,1866952.201885,1866952.199847,6.016649,0x37B,8,30 00 00 20 00 00 00 3B
1778594388.510235,1866952.201944,1866952.199848,6.016707,0x396,7,00 00 3B 57 00 00 39
1778594388.690156,1866952.381864,1866952.381651,6.196627,0x130,8,01 00 00 69 00 00 04 00
1778594388.690254,1866952.381962,1866952.381663,6.196726,0x158,8,00 00 00 00 00 00 16 03
1778594388.690315,1866952.382024,1866952.381665,6.196787,0x17C,8,00 00 02 F1 01 00 20 0F
1778594388.690395,1866952.382103,1866952.381667,6.196866,0x191,8,02 00 00 A1 A1 02 7F 0D
1778594388.690471,1866952.382179,1866952.381669,6.196942,0x1DC,7,02 02 F1 00 00 00 0A
1778594388.690496,1866952.382205,1866952.381670,6.196968,0x1ED,3,01 FF 0D
1778594388.690519,1866952.382227,1866952.381672,6.196991,0x1FB,1,3A
1778594388.690545,1866952.382254,1866952.381673,6.197017,0x91,8,80 33 88 06 05 00 00 05
1778594388.690590,1866952.382299,1866952.381675,6.197062,0x156,6,FD 90 00 26 07 26
1778594388.690638,1866952.382346,1866952.381676,6.197109,0x1AB,3,00 28 26
1778594388.690689,1866952.382397,1866952.381678,6.197160,0x39,3,00 00 2A
1778594388.690752,1866952.382460,1866952.381685,6.197223,0x1A6,8,00 00 44 15 B8 01 00 14
1778594388.690776,1866952.382485,1866952.381686,6.197248,0x221,4,20 00 00 10
1778594388.690801,1866952.382510,1866952.381688,6.197273,0x294,8,00 16 01 00 2A 43 00 1D
1778594388.690826,1866952.382534,1866952.381689,6.197297,0x295,4,00 00 00 17
1778594388.690861,1866952.382569,1866952.381692,6.197332,0x1A4,8,01 9A 00 00 00 00 00 23
1778594388.690920,1866952.382628,1866952.381694,6.197391,0x1B0,7,80 0F 00 00 00 01 22
1778594388.690973,1866952.382681,1866952.381695,6.197444,0x1D0,8,00 00 00 00 00 00 00 0A
1778594388.691020,1866952.382729,1866952.381696,6.197492,0x1EA,8,00 00 00 00 00 00 00 2D
1778594388.691076,1866952.382784,1866952.381700,6.197547,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594388.691102,1866952.382810,1866952.381701,6.197573,0x406,5,00 00 00 03 0B
1778594388.691304,1866952.383012,1866952.381732,6.197775,0x255,8,00 00 00 00 55 55 93 C3
1778594388.691615,1866952.383323,1866952.381773,6.198086,0x320,8,00 00 00 00 00 00 00 30
1778594388.691642,1866952.383350,1866952.381774,6.198113,0x324,8,7D 71 40 D7 00 00 00 38
1778594388.691701,1866952.383409,1866952.381775,6.198172,0x328,8,00 00 00 00 00 80 00 6D
1778594388.691797,1866952.383505,1866952.381786,6.198269,0x309,8,00 00 00 00 00 00 00 57
1778594388.691869,1866952.383577,1866952.381787,6.198340,0x372,2,20 19
1778594388.691894,1866952.383602,1866952.381788,6.198365,0x374,7,57 00 00 00 00 00 1D
1778594388.691952,1866952.383661,1866952.381790,6.198424,0x37B,8,30 00 00 20 00 00 00 1D
1778594388.692003,1866952.383711,1866952.381791,6.198474,0x396,7,00 00 3B 57 00 00 1B
1778594388.692029,1866952.383737,1866952.381792,6.198500,0x428,7,00 00 00 00 00 00 37
1778594388.865314,1866952.557022,1866952.556795,6.371785,0x1FB,1,0D
1778594388.865403,1866952.557112,1866952.556810,6.371875,0x91,8,80 33 88 06 06 00 00 22
1778594388.865507,1866952.557216,1866952.556812,6.371979,0x156,6,FE 37 00 80 07 06
1778594388.865576,1866952.557284,1866952.556814,6.372047,0x1AB,3,00 94 32
1778594388.865632,1866952.557340,1866952.556816,6.372103,0x130,8,00 F0 00 69 00 00 04 3F
1778594388.865684,1866952.557392,1866952.556818,6.372155,0x158,8,00 00 00 00 00 00 16 30
1778594388.865741,1866952.557449,1866952.556819,6.372212,0x17C,8,00 00 02 F9 01 00 20 34
1778594388.865813,1866952.557521,1866952.556820,6.372284,0x191,8,02 00 00 A1 A1 02 7F 3A
1778594388.865893,1866952.557601,1866952.556822,6.372364,0x1A6,8,00 00 44 14 B8 01 00 24
1778594388.865932,1866952.557639,1866952.556825,6.372403,0x1A4,8,01 96 00 00 00 00 00 36
1778594388.866004,1866952.557712,1866952.556827,6.372475,0x1B0,7,80 0F 00 00 00 01 31
1778594388.866055,1866952.557763,1866952.556829,6.372526,0x1D0,8,00 00 00 00 00 00 00 0A
1778594388.866102,1866952.557810,1866952.556830,6.372574,0x1EA,8,00 00 00 00 00 00 00 3C
1778594388.866156,1866952.557864,1866952.556834,6.372628,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594388.866183,1866952.557891,1866952.556836,6.372654,0x255,8,00 00 00 00 55 55 97 BF
1778594388.866241,1866952.557950,1866952.556838,6.372713,0x305,7,80 14 00 00 00 00 03
1778594388.866342,1866952.558051,1866952.556845,6.372814,0x1DC,7,02 02 F9 00 00 00 20
1778594388.866368,1866952.558076,1866952.556847,6.372839,0x1ED,3,01 FF 2B
1778594388.866421,1866952.558129,1866952.556853,6.372892,0x39,3,00 00 39
1778594388.866488,1866952.558196,1866952.556862,6.372959,0x221,4,20 00 00 2F
1778594388.866513,1866952.558221,1866952.556864,6.372984,0x294,8,00 16 01 00 2A 43 00 2C
1778594388.866536,1866952.558244,1866952.556865,6.373007,0x295,4,00 00 00 26
1778594388.867052,1866952.558760,1866952.556950,6.373523,0x320,8,00 00 00 00 00 00 00 12
1778594389.051287,1866952.742996,1866952.742678,6.557759,0x91,8,80 33 88 06 05 00 00 32
1778594389.051502,1866952.743210,1866952.742694,6.557973,0x1A4,8,01 6A 00 00 00 00 00 35
1778594389.051578,1866952.743286,1866952.742696,6.558049,0x1B0,7,80 0F 00 00 00 01 31
1778594389.051632,1866952.743340,1866952.742698,6.558103,0x1D0,8,00 00 00 00 00 00 00 0A
1778594389.051681,1866952.743389,1866952.742700,6.558153,0x1EA,8,00 00 00 00 00 00 00 3C
1778594389.051727,1866952.743435,1866952.742701,6.558198,0x156,6,FF 31 00 96 07 13
1778594389.051774,1866952.743482,1866952.742703,6.558245,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594389.051800,1866952.743509,1866952.742705,6.558272,0x255,8,00 00 00 00 55 55 9B BB
1778594389.051863,1866952.743571,1866952.742706,6.558334,0x130,8,00 E8 00 69 00 00 04 0B
1778594389.051912,1866952.743620,1866952.742708,6.558383,0x158,8,00 00 00 00 00 00 16 03
1778594389.051964,1866952.743672,1866952.742710,6.558435,0x17C,8,00 00 02 F5 01 00 20 0B
1778594389.052032,1866952.743740,1866952.742712,6.558503,0x191,8,02 00 00 A1 A1 02 7F 0D
1778594389.052112,1866952.743821,1866952.742728,6.558584,0x1DC,7,02 02 F5 00 00 00 24
1778594389.052137,1866952.743845,1866952.742729,6.558608,0x1ED,3,01 FF 2B
1778594389.052162,1866952.743870,1866952.742731,6.558633,0x320,8,00 00 00 00 00 00 00 21
1778594389.052188,1866952.743896,1866952.742732,6.558659,0x324,8,7D 71 40 D8 00 00 00 28
1778594389.052244,1866952.743952,1866952.742733,6.558716,0x328,8,00 00 00 00 00 80 00 5E
1778594389.052271,1866952.743979,1866952.742734,6.558742,0x3D7,8,B0 00 00 00 00 00 00 33
1778594389.052294,1866952.744002,1866952.742736,6.558765,0x1FB,1,1C
1778594389.052335,1866952.744043,1866952.742743,6.558806,0x1AB,3,00 F3 00
1778594389.052384,1866952.744092,1866952.742745,6.558856,0x39,3,00 00 39
1778594389.052444,1866952.744153,1866952.742757,6.558916,0x1A6,8,00 00 44 15 B8 01 00 32
1778594389.052469,1866952.744178,1866952.742758,6.558941,0x221,4,20 00 00 2F
1778594389.052494,1866952.744202,1866952.742760,6.558966,0x294,8,00 16 01 00 2A 43 00 2C
1778594389.052519,1866952.744227,1866952.742762,6.558990,0x295,4,00 00 00 26
1778594389.052543,1866952.744251,1866952.742765,6.559015,0x309,8,00 00 00 00 00 00 00 48
1778594389.052601,1866952.744309,1866952.742767,6.559072,0x372,2,20 0A
1778594389.052635,1866952.744343,1866952.742771,6.559106,0x374,7,57 00 00 00 00 00 0E
1778594389.052703,1866952.744411,1866952.742775,6.559174,0x396,7,00 00 3B 57 00 00 0C
1778594389.052754,1866952.744463,1866952.742784,6.559226,0x428,7,00 00 00 00 00 00 0A
1778594389.052789,1866952.744497,1866952.742788,6.559261,0x37B,8,30 00 00 20 00 00 00 0E
1778594389.053119,1866952.744828,1866952.742831,6.559591,0x305,7,80 14 00 00 00 00 21
1778594389.053486,1866952.745195,1866952.742877,6.559958,0x45B,2,00 04
1778594389.240859,1866952.932567,1866952.932362,6.747330,0x1FB,1,2B
1778594389.240936,1866952.932644,1866952.932373,6.747407,0x91,8,80 33 88 02 05 00 00 27
1778594389.241016,1866952.932725,1866952.932375,6.747488,0x156,6,00 14 00 4E 07 0E
1778594389.241086,1866952.932794,1866952.932376,6.747557,0x1AB,3,01 03 1D
1778594389.241159,1866952.932867,1866952.932379,6.747631,0x130,8,00 FE 00 7B 00 00 04 3E
1778594389.241227,1866952.932935,1866952.932380,6.747699,0x158,8,00 00 00 00 00 00 16 30
1778594389.241299,1866952.933007,1866952.932382,6.747771,0x17C,8,00 00 02 F1 01 00 20 3C
1778594389.241390,1866952.933099,1866952.932383,6.747862,0x191,8,02 00 00 A1 A1 02 7F 3A
1778594389.241465,1866952.933173,1866952.932385,6.747936,0x1A6,8,00 00 44 15 B8 01 00 05
1778594389.241501,1866952.933210,1866952.932388,6.747973,0x1A4,8,01 38 00 00 00 00 00 1C
1778594389.241563,1866952.933271,1866952.932389,6.748034,0x1B0,7,80 0F 00 00 00 01 13
1778594389.241613,1866952.933321,1866952.932390,6.748085,0x1D0,8,00 00 00 00 00 00 00 0A
1778594389.241672,1866952.933380,1866952.932391,6.748143,0x1EA,8,00 00 00 00 00 00 00 1E
1778594389.241726,1866952.933435,1866952.932394,6.748198,0x1AC,8,7F FF 00 00 00 00 00 1C
1778594389.241753,1866952.933461,1866952.932396,6.748224,0x255,8,00 00 00 00 55 55 A0 B6
1778594389.241848,1866952.933556,1866952.932403,6.748319,0x1DC,7,02 02 F1 00 00 00 0A
1778594389.241872,1866952.933580,1866952.932404,6.748343,0x1ED,3,01 FF 0D
1778594389.241897,1866952.933605,1866952.932406,6.748368,0x320,8,00 00 00 00 00 00 00 03
1778594389.241922,1866952.933630,1866952.932408,6.748393,0x324,8,7D 71 40 D9 00 00 00 09
1778594389.241980,1866952.933688,1866952.932410,6.748451,0x328,8,00 00 00 00 00 80 00 7C
1778594389.242007,1866952.933715,1866952.932411,6.748478,0x3D7,8,B0 00 00 00 00 00 00 42
1778594389.242062,1866952.933770,1866952.932418,6.748533,0x39,3,00 00 0C
1778594389.242144,1866952.933852,1866952.932427,6.748615,0x294,8,00 16 01 00 2A 43 00 3B
1778594389.242179,1866952.933887,1866952.932429,6.748650,0x295,4,00 00 00 35
1778594389.242230,1866952.933938,1866952.932434,6.748701,0x309,8,00 00 00 00 00 00 00 66
1778594389.242298,1866952.934006,1866952.932437,6.748769,0x372,2,20 28
1778594389.242331,1866952.934039,1866952.932440,6.748802,0x374,7,57 00 00 00 00 00 2C
1778594389.242387,1866952.934095,1866952.932441,6.748859,0x221,4,20 00 00 3E
1778594389.242412,1866952.934120,1866952.932442,6.748883,0x37B,8,30 00 00 20 00 00 00 2C
1778594389.242462,1866952.934170,1866952.932443,6.748933,0x396,7,00 00 3B 57 00 00 2A
1778594389.242678,1866952.934386,1866952.932477,6.749150,0x305,7,80 14 00 00 00 00 03
1778594389.242942,1866952.934650,1866952.932508,6.749413,0x406,5,00 00 00 03 29
1778594389.436465,1866953.128173,1866953.128114,6.942937,0x91,8,80 33 88 06 06 00 00 13
1778594389.436549,1866953.128257,1866953.128125,6.943020,0x1A4,8,00 E1 00 00 00 00 00 28
1778594389.436616,1866953.128324,1866953.128127,6.943087,0x1B0,7,80 0F 00 00 00 01 22
1778594389.436669,1866953.128377,1866953.128128,6.943141,0x1A6,8,00 00 44 15 B8 01 00 14
1778594389.436935,1866953.128644,1866953.128475,6.943407,0x1D0,8,00 00 00 00 00 00 00 0A
1778594389.436989,1866953.128697,1866953.128480,6.943461,0x156,6,00 3C FF F6 07 30
1778594389.437038,1866953.128746,1866953.128482,6.943509,0x1EA,8,00 00 00 00 00 00 00 2D
1778594389.437085,1866953.128793,1866953.128483,6.943557,0x294,8,00 16 01 00 2A 43 00 3B
1778594389.437112,1866953.128820,1866953.128485,6.943583,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594389.437136,1866953.128844,1866953.128486,6.943608,0x295,4,00 00 00 35
1778594389.437159,1866953.128867,1866953.128487,6.943630,0x221,4,20 00 00 3E
1778594389.437183,1866953.128891,1866953.128489,6.943654,0x130,8,01 2E 00 7B 00 00 04 2B
1778594389.437231,1866953.128939,1866953.128490,6.943702,0x158,8,00 00 00 00 00 00 16 21
1778594389.437287,1866953.128995,1866953.128491,6.943759,0x17C,8,00 00 03 01 01 00 20 2B
1778594389.437367,1866953.129076,1866953.128493,6.943839,0x191,8,02 00 00 A1 A1 02 7F 2B
1778594389.437441,1866953.129149,1866953.128494,6.943912,0x1DC,7,02 03 01 00 00 00 17
1778594389.437464,1866953.129173,1866953.128495,6.943936,0x1ED,3,01 FF 1C
1778594389.437485,1866953.129194,1866953.128496,6.943957,0x1FB,1,0D
1778594389.437527,1866953.129235,1866953.128500,6.943998,0x1AB,3,00 96 30
1778594389.437680,1866953.129388,1866953.128518,6.944152,0x255,8,00 00 00 00 55 55 A5 B1
1778594389.437792,1866953.129500,1866953.128528,6.944264,0x320,8,00 00 00 00 00 00 00 21
1778594389.437819,1866953.129527,1866953.128529,6.944290,0x324,8,7D 71 40 D9 00 00 00 27
1778594389.437876,1866953.129584,1866953.128531,6.944348,0x328,8,00 00 00 00 00 80 00 5E
1778594389.437901,1866953.129610,1866953.128532,6.944373,0x3D7,8,B0 00 00 00 00 00 00 15
1778594389.437926,1866953.129634,1866953.128533,6.944398,0x400,5,00 00 00 00 22
1778594389.437950,1866953.129658,1866953.128534,6.944421,0x403,5,00 00 00 00 2F
1778594389.437976,1866953.129684,1866953.128536,6.944447,0x40C,8,3D 00 00 00 00 00 00 26
1778594389.438001,1866953.129709,1866953.128538,6.944472,0x40F,8,25 00 00 00 00 00 00 2C
1778594389.438025,1866953.129734,1866953.128540,6.944497,0x454,8,00 F7 02 00 00 00 60 2B
1778594389.438052,1866953.129760,1866953.128542,6.944523,0x465,8,00 00 00 00 00 00 01 26
1778594389.438105,1866953.129813,1866953.128550,6.944576,0x39,3,00 00 1B
1778594389.438252,1866953.129960,1866953.128571,6.944723,0x309,8,00 00 00 00 00 00 00 48
1778594389.438311,1866953.130020,1866953.128572,6.944783,0x372,2,20 0A
1778594389.438336,1866953.130044,1866953.128573,6.944807,0x374,7,57 00 00 00 00 00 0E
1778594389.438394,1866953.130102,1866953.128574,6.944865,0x37B,8,30 00 00 20 00 00 00 0E
1778594389.438443,1866953.130151,1866953.128576,6.944914,0x396,7,00 00 3B 57 00 00 0C
1778594389.438651,1866953.130359,1866953.128603,6.945122,0x305,7,80 14 00 00 00 00 21
1778594389.623808,1866953.315516,1866953.315285,7.130279,0x39,3,00 00 1B
1778594389.623862,1866953.315570,1866953.315302,7.130333,0x130,8,00 B7 00 80 00 00 04 15
1778594389.623927,1866953.315635,1866953.315306,7.130398,0x158,8,00 00 00 00 00 00 16 12
1778594389.623984,1866953.315692,1866953.315309,7.130455,0x17C,8,00 00 03 38 01 00 20 12
1778594389.624054,1866953.315763,1866953.315312,7.130526,0x191,8,02 00 00 A1 A1 02 7F 1C
1778594389.624133,1866953.315842,1866953.315314,7.130605,0x91,8,80 33 88 06 05 00 00 14
1778594389.624178,1866953.315886,1866953.315316,7.130649,0x1A4,8,00 92 00 00 00 00 00 0E
1778594389.624237,1866953.315945,1866953.315318,7.130709,0x1B0,7,80 0F 00 00 00 01 04
1778594389.624288,1866953.315996,1866953.315320,7.130759,0x1D0,8,00 00 00 00 00 00 00 0A
1778594389.624336,1866953.316044,1866953.315323,7.130807,0x1EA,8,00 00 00 00 00 00 00 0F
1778594389.624392,1866953.316100,1866953.315325,7.130864,0x156,6,00 1B FF F6 07 33
1778594389.624441,1866953.316149,1866953.315327,7.130912,0x1AC,8,7F FF 00 00 00 00 00 0D
1778594389.624467,1866953.316175,1866953.315329,7.130939,0x1A6,8,00 00 44 15 B8 01 00 32
1778594389.624491,1866953.316199,1866953.315331,7.130962,0x221,4,20 00 00 01
1778594389.624516,1866953.316224,1866953.315335,7.130987,0x294,8,00 16 01 00 2A 43 00 0E
1778594389.624539,1866953.316247,1866953.315337,7.131010,0x295,4,00 00 00 08
1778594389.624598,1866953.316306,1866953.315347,7.131069,0x1DC,7,02 03 38 00 00 00 3B
1778594389.624622,1866953.316330,1866953.315348,7.131093,0x1ED,3,01 FF 3A
1778594389.624643,1866953.316351,1866953.315350,7.131115,0x1FB,1,2B
1778594389.624684,1866953.316392,1866953.315356,7.131155,0x1AB,3,00 68 13
1778594389.624827,1866953.316535,1866953.315380,7.131299,0x255,8,00 00 00 00 55 55 AA AC
1778594389.624948,1866953.316656,1866953.315395,7.131419,0x320,8,00 00 00 00 00 00 00 03
1778594389.624975,1866953.316683,1866953.315397,7.131446,0x324,8,7D 71 40 DA 00 00 00 08
1778594389.625034,1866953.316742,1866953.315398,7.131505,0x328,8,00 00 00 00 00 80 00 7C
1778594389.625059,1866953.316768,1866953.315400,7.131531,0x3D7,8,B0 00 00 00 00 00 00 60
1778594389.625242,1866953.316950,1866953.315438,7.131713,0x309,8,00 00 00 00 00 00 00 66
1778594389.625297,1866953.317005,1866953.315440,7.131768,0x372,2,20 28
1778594389.625322,1866953.317030,1866953.315441,7.131793,0x374,7,57 00 00 00 00 00 2C
1778594389.625381,1866953.317089,1866953.315443,7.131852,0x37B,8,30 00 00 20 00 00 00 2C
1778594389.625431,1866953.317139,1866953.315445,7.131902,0x396,7,00 00 3B 57 00 00 2A
1778594389.625516,1866953.317224,1866953.315456,7.131987,0x510,8,00 00 00 00 00 00 00 20
1778594389.625543,1866953.317251,1866953.315457,7.132014,0x428,7,00 00 00 00 00 00 28
1778594389.625830,1866953.317539,1866953.317415,7.132302,0x305,7,80 14 00 00 00 00 03
1778594389.806207,1866953.497915,1866953.497714,7.312678,0x91,8,80 33 88 06 07 00 00 30
1778594389.806291,1866953.497999,1866953.497727,7.312763,0x1A4,8,00 76 00 00 00 00 00 1B
1778594389.806358,1866953.498067,1866953.497729,7.312830,0x1B0,7,80 0F 00 00 00 01 13
1778594389.806421,1866953.498129,1866953.497731,7.312892,0x1D0,8,00 00 00 00 00 00 00 0A
1778594389.806469,1866953.498178,1866953.497733,7.312941,0x1EA,8,00 00 00 00 00 00 00 1E
1778594389.806514,1866953.498222,1866953.497734,7.312986,0x156,6,00 19 00 00 07 1A
1778594389.806560,1866953.498268,1866953.497736,7.313031,0x1AC,8,7F FF 00 00 00 00 00 1C
1778594389.806586,1866953.498295,1866953.497737,7.313058,0x255,8,00 00 00 00 55 55 AE A8
1778594389.806648,1866953.498357,1866953.497739,7.313120,0x1A6,8,00 00 44 14 B8 01 00 06
1778594389.806675,1866953.498383,1866953.497740,7.313147,0x130,8,00 BD 00 7F 00 00 04 02
1778594389.806723,1866953.498431,1866953.497742,7.313195,0x158,8,00 00 00 00 00 00 16 03
1778594389.806775,1866953.498483,1866953.497743,7.313247,0x17C,8,00 00 03 26 01 00 20 06
1778594389.806846,1866953.498555,1866953.497745,7.313318,0x191,8,02 00 00 A1 A1 02 7F 0D
1778594389.806922,1866953.498631,1866953.497746,7.313394,0x1DC,7,02 03 26 00 00 00 01
1778594389.806947,1866953.498655,1866953.497747,7.313418,0x1ED,3,01 FF 0D
1778594389.806969,1866953.498677,1866953.497748,7.313440,0x1FB,1,3A
1778594389.807011,1866953.498719,1866953.497752,7.313482,0x1AB,3,00 66 24
1778594389.807064,1866953.498772,1866953.497753,7.313535,0x39,3,00 00 2A
1778594389.807189,1866953.498897,1866953.497770,7.313661,0x221,4,20 00 00 10
1778594389.807215,1866953.498923,1866953.497772,7.313686,0x294,8,00 16 01 00 2A 43 00 1D
