time_wall,time_perf,arrival_perf,rel_time,trigger_can_id,vehicle_speed,vehicle_speed_age_ms,gas_pedal,gas_pedal_age_ms,brake_active,brake_active_age_ms,steer_angle,steer_angle_age_ms,wheel_speed_fl,wheel_speed_fl_age_ms,wheel_speed_fr,wheel_speed_fr_age_ms,wheel_speed_rl,wheel_speed_rl_age_ms,wheel_speed_rr,wheel_speed_rr_age_ms
1778594403.411395,1866967.103103,1866967.102621,20.917866,0x1D0,3.12,187.915,0,188.857,0,188.733,475.1,189.029,2.8000000000000003,0.000,3.5500000000000003,0.000,2.12,0.000,3.11,0.000
1778594403.411451,1866967.103159,1866967.102623,20.917922,0x1EA,3.12,187.970,0,188.913,0,188.789,475.1,189.085,2.8000000000000003,0.056,3.5500000000000003,0.056,2.12,0.056,3.11,0.056
1778594403.411498,1866967.103206,1866967.102625,20.917969,0x156,3.12,188.018,0,188.960,0,188.836,475.1,0.000,2.8000000000000003,0.103,3.5500000000000003,0.103,2.12,0.103,3.11,0.103
1778594403.411545,1866967.103254,1866967.102626,20.918017,0x1AC,3.12,188.065,0,189.007,0,188.884,475.1,0.047,2.8000000000000003,0.150,3.5500000000000003,0.150,2.12,0.150,3.11,0.150
1778594403.411572,1866967.103281,1866967.102628,20.918044,0x255,3.12,188.092,0,189.034,0,188.911,475.1,0.074,2.8000000000000003,0.177,3.5500000000000003,0.177,2.12,0.177,3.11,0.177
1778594403.411636,1866967.103344,1866967.102630,20.918107,0x406,3.12,188.155,0,189.097,0,188.974,475.1,0.138,2.8000000000000003,0.241,3.5500000000000003,0.241,2.12,0.241,3.11,0.241
1778594403.411663,1866967.103371,1866967.102631,20.918134,0x130,3.12,188.182,0,0.000,0,189.001,475.1,0.165,2.8000000000000003,0.268,3.5500000000000003,0.268,2.12,0.268,3.11,0.268
1778594403.411714,1866967.103422,1866967.102633,20.918185,0x158,3.12,188.233,0,0.051,0,189.052,475.1,0.216,2.8000000000000003,0.319,3.5500000000000003,0.319,2.12,0.319,3.11,0.319
1778594403.411767,1866967.103475,1866967.102635,20.918238,0x17C,3.12,188.287,0,0.104,0,0.000,475.1,0.269,2.8000000000000003,0.372,3.5500000000000003,0.372,2.12,0.372,3.11,0.372
1778594403.411845,1866967.103553,1866967.102636,20.918316,0x191,3.12,188.364,0,0.182,0,0.078,475.1,0.347,2.8000000000000003,0.450,3.5500000000000003,0.450,2.12,0.450,3.11,0.450
1778594403.411921,1866967.103629,1866967.102638,20.918392,0x1DC,3.12,188.440,0,0.258,0,0.154,475.1,0.423,2.8000000000000003,0.526,3.5500000000000003,0.526,2.12,0.526,3.11,0.526
1778594403.411946,1866967.103654,1866967.102640,20.918418,0x1ED,3.12,188.466,0,0.283,0,0.179,475.1,0.448,2.8000000000000003,0.551,3.5500000000000003,0.551,2.12,0.551,3.11,0.551
1778594403.411969,1866967.103678,1866967.102641,20.918441,0x1FB,3.12,188.489,0,0.306,0,0.202,475.1,0.471,2.8000000000000003,0.574,3.5500000000000003,0.574,2.12,0.574,3.11,0.574
1778594403.411995,1866967.103703,1866967.102643,20.918466,0x39,3.12,188.514,0,0.332,0,0.227,475.1,0.496,2.8000000000000003,0.600,3.5500000000000003,0.600,2.12,0.600,3.11,0.600
1778594403.412021,1866967.103729,1866967.102645,20.918492,0x1A6,3.12,188.540,0,0.358,0,0.254,475.1,0.523,2.8000000000000003,0.626,3.5500000000000003,0.626,2.12,0.626,3.11,0.626
1778594403.412047,1866967.103755,1866967.102646,20.918518,0x221,3.12,188.566,0,0.384,0,0.280,475.1,0.549,2.8000000000000003,0.652,3.5500000000000003,0.652,2.12,0.652,3.11,0.652
1778594403.412072,1866967.103780,1866967.102648,20.918543,0x294,3.12,188.592,0,0.409,0,0.305,475.1,0.574,2.8000000000000003,0.677,3.5500000000000003,0.677,2.12,0.677,3.11,0.677
1778594403.412097,1866967.103805,1866967.102649,20.918568,0x295,3.12,188.617,0,0.434,0,0.330,475.1,0.599,2.8000000000000003,0.702,3.5500000000000003,0.702,2.12,0.702,3.11,0.702
1778594403.412139,1866967.103847,1866967.102654,20.918610,0x1AB,3.12,188.658,0,0.476,0,0.372,475.1,0.641,2.8000000000000003,0.744,3.5500000000000003,0.744,2.12,0.744,3.11,0.744
1778594403.412344,1866967.104052,1866967.102684,20.918816,0x309,3.4,0.000,0,0.681,0,0.577,475.1,0.846,2.8000000000000003,0.949,3.5500000000000003,0.949,2.12,0.949,3.11,0.949
1778594403.412403,1866967.104111,1866967.102685,20.918874,0x372,3.4,0.059,0,0.740,0,0.636,475.1,0.905,2.8000000000000003,1.008,3.5500000000000003,1.008,2.12,1.008,3.11,1.008
1778594403.412429,1866967.104137,1866967.102687,20.918900,0x374,3.4,0.085,0,0.766,0,0.662,475.1,0.931,2.8000000000000003,1.034,3.5500000000000003,1.034,2.12,1.034,3.11,1.034
1778594403.412488,1866967.104197,1866967.102688,20.918960,0x37B,3.4,0.144,0,0.825,0,0.721,475.1,0.990,2.8000000000000003,1.093,3.5500000000000003,1.093,2.12,1.093,3.11,1.093
1778594403.412541,1866967.104249,1866967.102689,20.919012,0x396,3.4,0.197,0,0.878,0,0.774,475.1,1.043,2.8000000000000003,1.146,3.5500000000000003,1.146,2.12,1.146,3.11,1.146
1778594403.412735,1866967.104444,1866967.102721,20.919207,0x320,3.4,0.391,0,1.073,0,0.969,475.1,1.237,2.8000000000000003,1.341,3.5500000000000003,1.341,2.12,1.341,3.11,1.341
1778594403.412763,1866967.104471,1866967.102722,20.919234,0x324,3.4,0.418,0,1.100,0,0.996,475.1,1.265,2.8000000000000003,1.368,3.5500000000000003,1.368,2.12,1.368,3.11,1.368
1778594403.412882,1866967.104590,1866967.102724,20.919353,0x328,3.4,0.538,0,1.219,0,1.115,475.1,1.384,2.8000000000000003,1.487,3.5500000000000003,1.487,2.12,1.487,3.11,1.487
1778594403.412925,1866967.104633,1866967.102725,20.919396,0x3D7,3.4,0.580,0,1.261,0,1.157,475.1,1.426,2.8000000000000003,1.529,3.5500000000000003,1.529,2.12,1.529,3.11,1.529
1778594403.413234,1866967.104942,1866967.102767,20.919705,0x305,3.4,0.889,0,1.571,0,1.467,475.1,1.736,2.8000000000000003,1.839,3.5500000000000003,1.839,2.12,1.839,3.11,1.839
1778594403.593045,1866967.284753,1866967.284515,21.099516,0x1A6,3.4,180.700,0,181.382,0,181.278,475.1,181.547,2.8000000000000003,181.650,3.5500000000000003,181.650,2.12,181.650,3.11,181.650
1778594403.593240,1866967.284949,1866967.284532,21.099712,0x91,3.4,180.897,0,181.578,0,181.474,475.1,181.743,2.8000000000000003,181.846,3.5500000000000003,181.846,2.12,181.846,3.11,181.846
1778594403.593311,1866967.285019,1866967.284535,21.099782,0x156,3.4,180.966,0,181.648,0,181.544,475.1,0.000,2.8000000000000003,181.916,3.5500000000000003,181.916,2.12,181.916,3.11,181.916
1778594403.593362,1866967.285070,1866967.284537,21.099833,0x1AB,3.4,181.018,0,181.699,0,181.595,475.1,0.051,2.8000000000000003,181.967,3.5500000000000003,181.967,2.12,181.967,3.11,181.967
1778594403.593418,1866967.285126,1866967.284540,21.099890,0x130,3.4,181.074,0,0.000,0,181.651,475.1,0.107,2.8000000000000003,182.023,3.5500000000000003,182.023,2.12,182.023,3.11,182.023
1778594403.593470,1866967.285178,1866967.284542,21.099942,0x158,3.4,181.126,0,0.052,0,181.703,475.1,0.160,2.8000000000000003,182.075,3.5500000000000003,182.075,2.12,182.075,3.11,182.075
1778594403.593527,1866967.285235,1866967.284545,21.099999,0x17C,3.4,181.183,0,0.109,1,0.000,475.1,0.216,2.8000000000000003,182.132,3.5500000000000003,182.132,2.12,182.132,3.11,182.132
1778594403.593600,1866967.285308,1866967.284547,21.100071,0x191,3.4,181.256,0,0.182,1,0.073,475.1,0.289,2.8000000000000003,182.205,3.5500000000000003,182.205,2.12,182.205,3.11,182.205
1778594403.593688,1866967.285396,1866967.284551,21.100159,0x1A4,3.4,181.344,0,0.270,1,0.161,475.1,0.377,2.8000000000000003,182.293,3.5500000000000003,182.293,2.12,182.293,3.11,182.293
1778594403.593749,1866967.285457,1866967.284554,21.100220,0x1B0,3.4,181.405,0,0.331,1,0.222,475.1,0.438,2.8000000000000003,182.354,3.5500000000000003,182.354,2.12,182.354,3.11,182.354
1778594403.593803,1866967.285511,1866967.284556,21.100274,0x1D0,3.4,181.459,0,0.385,1,0.276,475.1,0.492,2.92,0.000,3.8000000000000003,0.000,2.35,0.000,3.33,0.000
1778594403.593856,1866967.285564,1866967.284557,21.100327,0x1EA,3.4,181.511,0,0.438,1,0.329,475.1,0.545,2.92,0.053,3.8000000000000003,0.053,2.35,0.053,3.33,0.053
1778594403.593916,1866967.285624,1866967.284562,21.100387,0x1AC,3.4,181.571,0,0.498,1,0.389,475.1,0.605,2.92,0.113,3.8000000000000003,0.113,2.35,0.113,3.33,0.113
1778594403.593943,1866967.285651,1866967.284565,21.100414,0x255,3.4,181.598,0,0.524,1,0.415,475.1,0.632,2.92,0.139,3.8000000000000003,0.139,2.35,0.139,3.33,0.139
1778594403.594051,1866967.285759,1866967.284574,21.100523,0x1DC,3.4,181.707,0,0.633,1,0.524,475.1,0.741,2.92,0.248,3.8000000000000003,0.248,2.35,0.248,3.33,0.248
1778594403.594076,1866967.285784,1866967.284576,21.100548,0x1ED,3.4,181.732,0,0.658,1,0.549,475.1,0.766,2.92,0.273,3.8000000000000003,0.273,2.35,0.273,3.33,0.273
1778594403.594099,1866967.285807,1866967.284579,21.100570,0x1FB,3.4,181.754,0,0.680,1,0.572,475.1,0.788,2.92,0.296,3.8000000000000003,0.296,2.35,0.296,3.33,0.296
1778594403.594123,1866967.285831,1866967.284580,21.100594,0x39,3.4,181.779,0,0.705,1,0.596,475.1,0.812,2.92,0.320,3.8000000000000003,0.320,2.35,0.320,3.33,0.320
1778594403.594159,1866967.285867,1866967.284583,21.100630,0x221,3.4,181.814,0,0.740,1,0.631,475.1,0.848,2.92,0.356,3.8000000000000003,0.356,2.35,0.356,3.33,0.356
1778594403.594185,1866967.285893,1866967.284585,21.100656,0x294,3.4,181.841,0,0.767,1,0.658,475.1,0.874,2.92,0.382,3.8000000000000003,0.382,2.35,0.382,3.33,0.382
1778594403.594210,1866967.285918,1866967.284586,21.100681,0x295,3.4,181.866,0,0.792,1,0.683,475.1,0.899,2.92,0.407,3.8000000000000003,0.407,2.35,0.407,3.33,0.407
1778594403.594411,1866967.286119,1866967.284619,21.100882,0x309,3.5700000000000003,0.000,0,0.993,1,0.884,475.1,1.100,2.92,0.608,3.8000000000000003,0.608,2.35,0.608,3.33,0.608
1778594403.594471,1866967.286179,1866967.284621,21.100942,0x372,3.5700000000000003,0.060,0,1.052,1,0.943,475.1,1.160,2.92,0.667,3.8000000000000003,0.667,2.35,0.667,3.33,0.667
1778594403.594497,1866967.286205,1866967.284623,21.100968,0x374,3.5700000000000003,0.086,0,1.079,1,0.970,475.1,1.186,2.92,0.694,3.8000000000000003,0.694,2.35,0.694,3.33,0.694
1778594403.594556,1866967.286264,1866967.284624,21.101028,0x37B,3.5700000000000003,0.146,0,1.138,1,1.029,475.1,1.246,2.92,0.753,3.8000000000000003,0.753,2.35,0.753,3.33,0.753
1778594403.594608,1866967.286317,1866967.284626,21.101080,0x396,3.5700000000000003,0.198,0,1.190,1,1.081,475.1,1.298,2.92,0.805,3.8000000000000003,0.805,2.35,0.805,3.33,0.805
1778594403.594812,1866967.286521,1866967.284658,21.101284,0x320,3.5700000000000003,0.402,0,1.394,1,1.285,475.1,1.502,2.92,1.009,3.8000000000000003,1.009,2.35,1.009,3.33,1.009
1778594403.594840,1866967.286548,1866967.284659,21.101312,0x324,3.5700000000000003,0.430,0,1.422,1,1.313,475.1,1.530,2.92,1.037,3.8000000000000003,1.037,2.35,1.037,3.33,1.037
1778594403.594900,1866967.286609,1866967.284661,21.101372,0x328,3.5700000000000003,0.490,0,1.482,1,1.373,475.1,1.590,2.92,1.097,3.8000000000000003,1.097,2.35,1.097,3.33,1.097
1778594403.594929,1866967.286637,1866967.284662,21.101400,0x3D7,3.5700000000000003,0.518,0,1.511,1,1.402,475.1,1.618,2.92,1.126,3.8000000000000003,1.126,2.35,1.126,3.33,1.126
1778594403.789881,1866967.481589,1866967.481481,21.296353,0x1A6,3.5700000000000003,195.470,0,196.463,1,196.354,475.1,196.570,2.92,196.078,3.8000000000000003,196.078,2.35,196.078,3.33,196.078
1778594403.789943,1866967.481651,1866967.481494,21.296415,0x221,3.5700000000000003,195.533,0,196.525,1,196.416,475.1,196.633,2.92,196.140,3.8000000000000003,196.140,2.35,196.140,3.33,196.140
1778594403.789978,1866967.481686,1866967.481497,21.296450,0x294,3.5700000000000003,195.568,0,196.560,1,196.451,475.1,196.668,2.92,196.175,3.8000000000000003,196.175,2.35,196.175,3.33,196.175
1778594403.790009,1866967.481717,1866967.481499,21.296481,0x295,3.5700000000000003,195.599,0,196.591,1,196.482,475.1,196.699,2.92,196.206,3.8000000000000003,196.206,2.35,196.206,3.33,196.206
1778594403.790040,1866967.481749,1866967.481500,21.296512,0x91,3.5700000000000003,195.630,0,196.622,1,196.514,475.1,196.730,2.92,196.238,3.8000000000000003,196.238,2.35,196.238,3.33,196.238
1778594403.790106,1866967.481814,1866967.481502,21.296577,0x156,3.5700000000000003,195.695,0,196.687,1,196.578,475.0,0.000,2.92,196.302,3.8000000000000003,196.302,2.35,196.302,3.33,196.302
1778594403.790157,1866967.481866,1866967.481503,21.296629,0x1AB,3.5700000000000003,195.747,0,196.739,1,196.630,475.0,0.052,2.92,196.354,3.8000000000000003,196.354,2.35,196.354,3.33,196.354
1778594403.790213,1866967.481921,1866967.481504,21.296684,0x130,3.5700000000000003,195.802,0,0.000,1,196.686,475.0,0.107,2.92,196.410,3.8000000000000003,196.410,2.35,196.410,3.33,196.410
1778594403.790266,1866967.481974,1866967.481506,21.296737,0x158,3.5700000000000003,195.855,0,0.053,1,196.738,475.0,0.160,2.92,196.462,3.8000000000000003,196.462,2.35,196.462,3.33,196.462
1778594403.790322,1866967.482030,1866967.481507,21.296793,0x17C,3.5700000000000003,195.911,0,0.109,1,0.000,475.0,0.216,2.92,196.519,3.8000000000000003,196.519,2.35,196.519,3.33,196.519
1778594403.790401,1866967.482109,1866967.481508,21.296872,0x191,3.5700000000000003,195.990,0,0.188,1,0.079,475.0,0.295,2.92,196.598,3.8000000000000003,196.598,2.35,196.598,3.33,196.598
1778594403.790477,1866967.482185,1866967.481509,21.296949,0x305,3.5700000000000003,196.067,0,0.264,1,0.155,475.0,0.372,2.92,196.674,3.8000000000000003,196.674,2.35,196.674,3.33,196.674
1778594403.790554,1866967.482263,1866967.481512,21.297026,0x1A4,3.5700000000000003,196.144,0,0.341,1,0.232,475.0,0.449,2.92,196.751,3.8000000000000003,196.751,2.35,196.751,3.33,196.751
1778594403.790614,1866967.482322,1866967.481513,21.297085,0x1B0,3.5700000000000003,196.203,0,0.401,1,0.292,475.0,0.509,2.92,196.811,3.8000000000000003,196.811,2.35,196.811,3.33,196.811
1778594403.790671,1866967.482379,1866967.481514,21.297142,0x1D0,3.5700000000000003,196.260,0,0.458,1,0.349,475.0,0.565,3.13,0.000,4.01,0.000,2.39,0.000,3.54,0.000
1778594403.790722,1866967.482430,1866967.481516,21.297193,0x1EA,3.5700000000000003,196.311,0,0.509,1,0.400,475.0,0.616,3.13,0.051,4.01,0.051,2.39,0.051,3.54,0.051
1778594403.790778,1866967.482486,1866967.481519,21.297249,0x1AC,3.5700000000000003,196.367,0,0.565,1,0.456,475.0,0.672,3.13,0.107,4.01,0.107,2.39,0.107,3.54,0.107
1778594403.790846,1866967.482554,1866967.481524,21.297318,0x1DC,3.5700000000000003,196.435,0,0.633,1,0.524,475.0,0.741,3.13,0.175,4.01,0.175,2.39,0.175,3.54,0.175
1778594403.790871,1866967.482580,1866967.481526,21.297343,0x1ED,3.5700000000000003,196.461,0,0.659,1,0.550,475.0,0.766,3.13,0.200,4.01,0.200,2.39,0.200,3.54,0.200
1778594403.790895,1866967.482603,1866967.481527,21.297366,0x45B,3.5700000000000003,196.484,0,0.682,1,0.573,475.0,0.789,3.13,0.224,4.01,0.224,2.39,0.224,3.54,0.224
1778594403.790918,1866967.482626,1866967.481528,21.297389,0x1FB,3.5700000000000003,196.507,0,0.705,1,0.596,475.0,0.812,3.13,0.247,4.01,0.247,2.39,0.247,3.54,0.247
1778594403.791273,1866967.482981,1866967.482807,21.297745,0x255,3.5700000000000003,196.863,0,1.060,1,0.951,475.0,1.168,3.13,0.602,4.01,0.602,2.39,0.602,3.54,0.602
1778594403.791397,1866967.483106,1866967.482817,21.297869,0x39,3.5700000000000003,196.987,0,1.185,1,1.076,475.0,1.292,3.13,0.727,4.01,0.727,2.39,0.727,3.54,0.727
1778594403.791629,1866967.483337,1866967.482851,21.298100,0x309,3.86,0.000,0,1.415,1,1.307,475.0,1.523,3.13,0.957,4.01,0.957,2.39,0.957,3.54,0.957
1778594403.791704,1866967.483412,1866967.482854,21.298176,0x372,3.86,0.076,0,1.491,1,1.382,475.0,1.599,3.13,1.033,4.01,1.033,2.39,1.033,3.54,1.033
1778594403.791730,1866967.483439,1866967.482855,21.298202,0x374,3.86,0.102,0,1.518,1,1.409,475.0,1.625,3.13,1.059,4.01,1.059,2.39,1.059,3.54,1.059
1778594403.791790,1866967.483498,1866967.482856,21.298262,0x37B,3.86,0.162,0,1.577,1,1.468,475.0,1.685,3.13,1.119,4.01,1.119,2.39,1.119,3.54,1.119
1778594403.791841,1866967.483549,1866967.482858,21.298312,0x396,3.86,0.212,0,1.628,1,1.519,475.0,1.735,3.13,1.170,4.01,1.170,2.39,1.170,3.54,1.170
1778594403.791866,1866967.483575,1866967.482859,21.298338,0x428,3.86,0.238,0,1.653,1,1.544,475.0,1.761,3.13,1.195,4.01,1.195,2.39,1.195,3.54,1.195
1778594403.791908,1866967.483616,1866967.482862,21.298379,0x551,3.86,0.279,0,1.695,1,1.586,475.0,1.802,3.13,1.237,4.01,1.237,2.39,1.237,3.54,1.237
1778594403.792080,1866967.483788,1866967.482881,21.298552,0x320,3.86,0.452,0,1.867,1,1.758,475.0,1.975,3.13,1.409,4.01,1.409,2.39,1.409,3.54,1.409
1778594403.792106,1866967.483815,1866967.482882,21.298578,0x324,3.86,0.478,0,1.893,1,1.784,475.0,2.001,3.13,1.435,4.01,1.435,2.39,1.435,3.54,1.435
1778594403.792164,1866967.483872,1866967.482883,21.298635,0x328,3.86,0.535,0,1.951,1,1.842,475.0,2.058,3.13,1.493,4.01,1.493,2.39,1.493,3.54,1.493
1778594403.792190,1866967.483898,1866967.482884,21.298661,0x3D7,3.86,0.561,0,1.977,1,1.868,475.0,2.084,3.13,1.519,4.01,1.519,2.39,1.519,3.54,1.519
1778594403.792214,1866967.483922,1866967.482885,21.298685,0x400,3.86,0.585,0,2.001,1,1.892,475.0,2.108,3.13,1.543,4.01,1.543,2.39,1.543,3.54,1.543
1778594403.792238,1866967.483946,1866967.482886,21.298709,0x403,3.86,0.609,0,2.025,1,1.916,475.0,2.132,3.13,1.567,4.01,1.567,2.39,1.567,3.54,1.567
1778594403.792263,1866967.483971,1866967.482887,21.298734,0x40C,3.86,0.635,0,2.050,1,1.941,475.0,2.157,3.13,1.592,4.01,1.592,2.39,1.592,3.54,1.592
1778594403.792296,1866967.484004,1866967.482889,21.298767,0x40F,3.86,0.668,0,2.083,1,1.974,475.0,2.191,3.13,1.625,4.01,1.625,2.39,1.625,3.54,1.625
1778594403.792322,1866967.484031,1866967.482890,21.298794,0x454,3.86,0.694,0,2.109,1,2.000,475.0,2.217,3.13,1.651,4.01,1.651,2.39,1.651,3.54,1.651
1778594403.792349,1866967.484057,1866967.482891,21.298820,0x465,3.86,0.720,0,2.136,1,2.027,475.0,2.243,3.13,1.678,4.01,1.678,2.39,1.678,3.54,1.678
1778594403.980242,1866967.671950,1866967.671734,21.486714,0x39,3.86,188.614,0,190.029,1,189.920,475.0,190.137,3.13,189.571,4.01,189.571,2.39,189.571,3.54,189.571
1778594403.980313,1866967.672021,1866967.671747,21.486785,0x91,3.86,188.685,0,190.100,1,189.991,475.0,190.208,3.13,189.642,4.01,189.642,2.39,189.642,3.54,189.642
1778594403.980392,1866967.672101,1866967.671749,21.486864,0x1A6,3.86,188.764,0,190.180,1,190.071,475.0,190.287,3.13,189.721,4.01,189.721,2.39,189.721,3.54,189.721
1778594403.980430,1866967.672138,1866967.671751,21.486902,0x221,3.86,188.802,0,190.217,1,190.108,475.0,190.325,3.13,189.759,4.01,189.759,2.39,189.759,3.54,189.759
1778594403.980466,1866967.672174,1866967.671753,21.486937,0x294,3.86,188.837,0,190.253,1,190.144,475.0,190.360,3.13,189.795,4.01,189.795,2.39,189.795,3.54,189.795
1778594403.980499,1866967.672207,1866967.671754,21.486970,0x295,3.86,188.870,0,190.286,1,190.177,475.0,190.393,3.13,189.828,4.01,189.828,2.39,189.828,3.54,189.828
1778594403.980524,1866967.672232,1866967.671756,21.486995,0x156,3.86,188.896,0,190.311,1,190.202,474.90000000000003,0.000,3.13,189.853,4.01,189.853,2.39,189.853,3.54,189.853
1778594403.980574,1866967.672282,1866967.671757,21.487045,0x1AB,3.86,188.945,0,190.361,1,190.252,474.90000000000003,0.050,3.13,189.903,4.01,189.903,2.39,189.903,3.54,189.903
1778594403.980630,1866967.672338,1866967.671758,21.487101,0x130,3.86,189.002,0,0.000,1,190.308,474.90000000000003,0.106,3.13,189.959,4.01,189.959,2.39,189.959,3.54,189.959
1778594403.980682,1866967.672390,1866967.671760,21.487153,0x158,3.86,189.053,0,0.052,1,190.360,474.90000000000003,0.158,3.13,190.011,4.01,190.011,2.39,190.011,3.54,190.011
1778594403.980736,1866967.672445,1866967.671762,21.487208,0x17C,3.86,189.108,0,0.106,1,0.000,474.90000000000003,0.212,3.13,190.065,4.01,190.065,2.39,190.065,3.54,190.065
1778594403.980808,1866967.672516,1866967.671763,21.487279,0x191,3.86,189.179,0,0.178,1,0.071,474.90000000000003,0.284,3.13,190.137,4.01,190.137,2.39,190.137,3.54,190.137
1778594403.980898,1866967.672607,1866967.671764,21.487370,0x305,3.86,189.270,0,0.268,1,0.162,474.90000000000003,0.374,3.13,190.227,4.01,190.227,2.39,190.227,3.54,190.227
1778594403.980974,1866967.672682,1866967.671768,21.487445,0x1A4,3.86,189.345,0,0.344,1,0.237,474.90000000000003,0.450,3.13,190.303,4.01,190.303,2.39,190.303,3.54,190.303
1778594403.981032,1866967.672741,1866967.671769,21.487504,0x1B0,3.86,189.404,0,0.402,1,0.296,474.90000000000003,0.509,3.13,190.361,4.01,190.361,2.39,190.361,3.54,190.361
1778594403.981084,1866967.672792,1866967.671771,21.487555,0x1D0,3.86,189.456,0,0.454,1,0.348,474.90000000000003,0.560,3.29,0.000,4.18,0.000,2.57,0.000,3.73,0.000
1778594403.981133,1866967.672841,1866967.671772,21.487604,0x1EA,3.86,189.504,0,0.503,1,0.396,474.90000000000003,0.609,3.29,0.049,4.18,0.049,2.57,0.049,3.73,0.049
1778594403.981188,1866967.672896,1866967.671775,21.487659,0x1AC,3.86,189.559,0,0.558,1,0.451,474.90000000000003,0.664,3.29,0.104,4.18,0.104,2.57,0.104,3.73,0.104
1778594403.981248,1866967.672956,1866967.671783,21.487720,0x1DC,3.86,189.620,0,0.618,1,0.512,474.90000000000003,0.724,3.29,0.164,4.18,0.164,2.57,0.164,3.73,0.164
1778594403.981272,1866967.672981,1866967.671785,21.487744,0x1ED,3.86,189.644,0,0.643,1,0.536,474.90000000000003,0.749,3.29,0.189,4.18,0.189,2.57,0.189,3.73,0.189
1778594403.981295,1866967.673004,1866967.671786,21.487767,0x1FB,3.86,189.667,0,0.665,1,0.559,474.90000000000003,0.771,3.29,0.211,4.18,0.211,2.57,0.211,3.73,0.211
1778594403.981386,1866967.673094,1866967.671800,21.487857,0x555,3.86,189.757,0,0.756,1,0.649,474.90000000000003,0.862,3.29,0.302,4.18,0.302,2.57,0.302,3.73,0.302
1778594403.981472,1866967.673180,1866967.671811,21.487944,0x255,3.86,189.844,0,0.842,1,0.736,474.90000000000003,0.948,3.29,0.388,4.18,0.388,2.57,0.388,3.73,0.388
1778594403.981534,1866967.673242,1866967.671812,21.488006,0x406,3.86,189.906,0,0.904,1,0.798,474.90000000000003,1.010,3.29,0.450,4.18,0.450,2.57,0.450,3.73,0.450
1778594403.981835,1866967.673543,1866967.671860,21.488307,0x309,4.0200000000000005,0.000,0,1.205,1,1.099,474.90000000000003,1.311,3.29,0.751,4.18,0.751,2.57,0.751,3.73,0.751
1778594403.981893,1866967.673601,1866967.671862,21.488364,0x372,4.0200000000000005,0.057,0,1.262,1,1.156,474.90000000000003,1.369,3.29,0.809,4.18,0.809,2.57,0.809,3.73,0.809
1778594403.981923,1866967.673631,1866967.671864,21.488395,0x374,4.0200000000000005,0.088,0,1.293,1,1.187,474.90000000000003,1.399,3.29,0.839,4.18,0.839,2.57,0.839,3.73,0.839
1778594403.982002,1866967.673710,1866967.671866,21.488474,0x37B,4.0200000000000005,0.167,0,1.372,1,1.266,474.90000000000003,1.478,3.29,0.918,4.18,0.918,2.57,0.918,3.73,0.918
1778594403.982056,1866967.673764,1866967.671867,21.488527,0x396,4.0200000000000005,0.221,0,1.426,1,1.320,474.90000000000003,1.532,3.29,0.972,4.18,0.972,2.57,0.972,3.73,0.972
1778594403.982236,1866967.673944,1866967.671890,21.488707,0x320,4.0200000000000005,0.401,0,1.606,1,1.500,474.90000000000003,1.712,3.29,1.152,4.18,1.152,2.57,1.152,3.73,1.152
1778594403.982263,1866967.673971,1866967.671891,21.488735,0x324,4.0200000000000005,0.428,0,1.633,1,1.527,474.90000000000003,1.739,3.29,1.179,4.18,1.179,2.57,1.179,3.73,1.179
1778594403.982324,1866967.674033,1866967.671892,21.488796,0x328,4.0200000000000005,0.489,0,1.694,1,1.588,474.90000000000003,1.800,3.29,1.240,4.18,1.240,2.57,1.240,3.73,1.240
1778594403.982352,1866967.674060,1866967.671893,21.488824,0x3D7,4.0200000000000005,0.517,0,1.722,1,1.616,474.90000000000003,1.828,3.29,1.268,4.18,1.268,2.57,1.268,3.73,1.268
1778594404.159071,1866967.850780,1866967.850669,21.665543,0x91,4.0200000000000005,177.236,0,178.442,1,178.335,474.90000000000003,178.548,3.29,177.988,4.18,177.988,2.57,177.988,3.73,177.988
1778594404.159160,1866967.850868,1866967.850682,21.665631,0x1A4,4.0200000000000005,177.324,0,178.530,1,178.423,474.90000000000003,178.636,3.29,178.076,4.18,178.076,2.57,178.076,3.73,178.076
1778594404.159227,1866967.850935,1866967.850685,21.665698,0x1B0,4.0200000000000005,177.392,0,178.597,1,178.490,474.90000000000003,178.703,3.29,178.143,4.18,178.143,2.57,178.143,3.73,178.143
1778594404.159282,1866967.850990,1866967.850686,21.665754,0x1D0,4.0200000000000005,177.447,0,178.652,1,178.546,474.90000000000003,178.758,3.47,0.000,4.53,0.000,2.66,0.000,3.93,0.000
1778594404.159339,1866967.851047,1866967.850688,21.665811,0x1EA,4.0200000000000005,177.504,0,178.709,1,178.603,474.90000000000003,178.815,3.47,0.057,4.53,0.057,2.66,0.057,3.93,0.057
1778594404.159388,1866967.851096,1866967.850690,21.665859,0x156,4.0200000000000005,177.553,0,178.758,1,178.652,474.90000000000003,0.000,3.47,0.106,4.53,0.106,2.66,0.106,3.93,0.106
1778594404.159437,1866967.851146,1866967.850692,21.665909,0x1AC,4.0200000000000005,177.602,0,178.807,1,178.701,474.90000000000003,0.049,3.47,0.155,4.53,0.155,2.66,0.155,3.93,0.155
1778594404.159466,1866967.851174,1866967.850693,21.665937,0x255,4.0200000000000005,177.631,0,178.836,1,178.730,474.90000000000003,0.078,3.47,0.184,4.53,0.184,2.66,0.184,3.93,0.184
